,Time(h),6803_WT_rep1,6803_WT_rep2,6803_WT_rep3,6803_WT_rep4,6803_WT_rep5,6803_WT_mean,6803_WT_sd,6803_WT_reg,6803_WT_signal,6803_WT_smoothed,6803_deltaKaiA3_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiA3_rep1,6803_deltaKaiA3_mean,6803_deltaKaiA3_sd,6803_deltaKaiA3_reg,6803_deltaKaiA3_signal,6803_deltaKaiA3_smoothed,6803_deltaKaiB3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiB3_mean,6803_deltaKaiB3_sd,6803_deltaKaiB3_reg,6803_deltaKaiB3_signal,6803_deltaKaiB3_smoothed,6803_deltaKaiC3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiC3_mean,6803_deltaKaiC3_sd,6803_deltaKaiC3_reg,6803_deltaKaiC3_signal,6803_deltaKaiC3_smoothed,6803_deltaKaiA3B3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3B3_mean,6803_deltaKaiA3B3_sd,6803_deltaKaiA3B3_reg,6803_deltaKaiA3B3_signal,6803_deltaKaiA3B3_smoothed,6803_deltaKaiB3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiB3C3_mean,6803_deltaKaiB3C3_sd,6803_deltaKaiB3C3_reg,6803_deltaKaiB3C3_signal,6803_deltaKaiB3C3_smoothed,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA3B3C3_mean,6803_deltaKaiA3B3C3_sd,6803_deltaKaiA3B3C3_reg,6803_deltaKaiA3B3C3_signal,6803_deltaKaiA3B3C3_smoothed,6803_deltaKaiA1B1C1_rep3,6803_deltaKaiA1B1C1_rep4,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA1B1C1_mean,6803_deltaKaiA1B1C1_sd,6803_deltaKaiA1B1C1_reg,6803_deltaKaiA1B1C1_signal,6803_deltaKaiA1B1C1_smoothed,6803_deltaKaiA3C3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3C3_mean,6803_deltaKaiA3C3_sd,6803_deltaKaiA3C3_reg,6803_deltaKaiA3C3_signal,6803_deltaKaiA3C3_smoothed
329,27.519166666666667,212.59,215.1,203.38,202.92,200.34,206.86599999999999,5.845933971573747,201.83558585680424,5.030414143195743,4.77171946660213,200.2,191.96,191.78,190.01,198.8,194.55,4.12256231002031,193.54235050266843,1.0076494973315724,0.9811977805394881,211.44,190.08,193.19,192.97,190.55,195.64600000000002,7.994909880667819,194.9592618225688,0.6867381774311926,0.587001745829097,201.7,193.34,195.93,202.85,199.4,198.644,3.55244479197073,198.23596183627484,0.40803816372518814,0.4515505931282731,210.25,199.41,199.63,207.67,218.41,207.07399999999998,7.11473288325008,205.95330065855,1.1206993414500026,0.9920434971260698,209.57,231.1,192.4,196.38,203.16,206.522,13.615891303913966,206.22066758353972,0.30133241646028397,0.3737759145800842,194.49,199.08,206.32,186.34,196.29,196.50400000000002,6.486887080873227,196.19676067688047,0.307239323119556,0.276110973125248,218.16,207.48,209.65,208.93,211.055,4.175862186423301,210.64060183764204,0.41439816235795085,0.3069405207249206,190.83,195.5,195.36,200.03,214.42,199.228,8.134197932187282,198.83761737393803,0.3903826260619749,0.5216385426600777
330,27.6025,212.82,215.1,203.36,202.87,200.32,206.894,5.905169260910305,201.99368215642644,4.9003178435735615,4.807166437213048,200.54,191.94,191.93,190.25,198.75,194.68200000000002,4.137619605521993,193.6831807975289,0.9988192024710989,0.9658986041848705,212.08,190.17,193.28,193.36,190.09,195.796,8.266115411727572,195.09230863697013,0.7036913630298446,0.5966007558698432,201.86,193.24,196.09,202.9,199.93,198.804,3.62513779048466,198.37066606709305,0.43333393290696937,0.4280229913947465,210.39,199.56,199.72,207.68,218.1,207.08999999999997,6.978194608922852,206.10021136594074,0.9897886340592628,0.9629796528739655,209.68,230.53,192.62,196.49,203.23,206.51,13.349907864850604,206.3510554632224,0.15894453677761125,0.34471115399349067,194.49,198.84,206.25,186.41,196.68,196.53400000000002,6.42515244955324,196.3196552905506,0.21434470944943035,0.25225539104590433,218.26,207.22,209.98,209.06,211.13,4.23474910709005,210.76086747930066,0.36913252069932007,0.3189224715374844,190.39,195.52,195.78,200.07,216.38,199.628,8.920182509343629,198.9713560469847,0.6566439530152731,0.49158136035572864
331,27.68583333333333,213.23,215.41,203.23,203.29,200.48,207.128,5.999107933684809,202.15188666019645,4.9761133398035335,4.836754042500288,200.81,192.19,192.03,190.21,198.77,194.802,4.181724046371307,193.82405060608335,0.9779493939166335,0.9470597046791851,212.09,190.26,193.65,193.26,190.17,195.886,8.23152136606594,195.2254534189885,0.6605465810114711,0.6026017843821403,201.91,193.25,196.21,202.88,199.85,198.82,3.60359820179775,198.50544122609543,0.31455877390458714,0.4112244908643084,210.71,199.74,199.85,207.82,218.11,207.246,6.948325265846444,206.24721098497895,0.9987890150210852,0.9378268527344085,210.03,234.01,192.83,196.44,203.37,207.33599999999996,14.585170002437403,206.48151678533478,0.8544832146651946,0.3193730447733285,194.5,199.16,206.31,186.36,196.77,196.62,6.482780267755491,196.44262787578415,0.17737212421585985,0.2294217609578238,218.52,207.54,209.82,209.24,211.28,4.263167836245724,210.88124444703172,0.398755552968264,0.3317930638344182,190.78,195.4,195.86,200.05,216.26,199.67,8.799472711475381,199.10515229429083,0.5648477057091522,0.4900164868410958
332,27.769166666666667,213.31,215.71,203.67,203.1,200.78,207.314,6.002907961979765,202.31019804844232,5.003801951557677,4.867783605877133,200.79,192.3,192.03,190.45,198.87,194.88799999999998,4.129205250408364,193.96495976157033,0.9230402384296374,0.9293812497247145,212.48,190.49,193.58,193.56,190.63,196.14800000000002,8.276326238132466,195.35869621662533,0.7893037833746749,0.6085547836475225,202.04,193.49,196.21,203.14,199.91,198.958,3.6150983389113964,198.64028744597312,0.3177125540269052,0.39105495912161736,210.72,199.85,199.99,208.0,217.57,207.22599999999997,6.731575149992754,206.39429948032796,0.8317005196720366,0.9122851322423615,209.9,231.01,192.87,196.68,203.27,206.746,13.450945840348918,206.61205175306782,0.1339482469322069,0.3052613837869286,194.37,199.07,206.63,186.72,196.99,196.756,6.470232144212445,196.56567843361617,0.1903215663838393,0.20576008240030938,218.74,208.11,210.1,209.34,211.57250000000002,4.1986389163632545,211.00173267471044,0.5707673252895619,0.3384273637359004,191.3,195.93,196.14,200.21,214.07,199.53000000000003,7.798192098172494,199.2390060776896,0.29099392231043136,0.46304396101334966
333,27.8525,213.53,215.76,204.06,203.51,200.78,207.52799999999996,5.958131922003741,202.4686150089748,5.059384991025156,4.899506443274183,200.95,192.38,192.58,190.36,198.79,195.012,4.099177478470519,194.1059080991102,0.9060919008897932,0.9092634051420034,212.03,190.26,193.77,193.53,190.57,196.03199999999998,8.129724226565132,195.49203707844788,0.5399629215520864,0.6132597053816771,202.67,193.77,196.57,203.2,199.96,199.234,3.605953965319018,198.77520485996888,0.45879514003115024,0.3717642631997158,210.82,200.16,200.09,208.09,217.65,207.36200000000002,6.67954309814676,206.54147681704774,0.8205231829523107,0.8897045265361934,210.09,232.73,192.86,196.77,203.56,207.202,14.055625777602355,206.74266056972874,0.45933943027127144,0.28417596778521154,194.89,199.35,206.3,186.85,196.87,196.852,6.31497395085681,196.6888069662304,0.16319303376961164,0.1808703537639692,218.83,208.0,209.93,209.56,211.57999999999998,4.247993644063047,211.12233209620274,0.4576679037972257,0.3498254373713495,191.22,195.84,195.68,200.75,214.6,199.618,8.075261977174485,199.3729173604749,0.24508263952509107,0.4494638203089533
334,27.93583333333333,213.78,216.08,204.12,203.42,201.32,207.744,5.983649722368454,202.6271362370873,5.116863762912687,4.920923863139352,201.16,192.52,192.21,190.8,198.91,195.12,4.1167025639460455,194.24689545570496,0.8731045442950338,0.8940563348698596,212.75,190.62,193.75,193.68,191.0,196.35999999999999,8.298238367268079,195.62547605358924,0.7345239464107297,0.6207165007344333,202.6,193.66,196.72,203.52,200.21,199.342,3.687375218227733,198.91019360187713,0.4318063981229094,0.3491522695800298,211.01,200.23,200.34,208.17,218.24,207.598,6.81450042189448,206.68874296059477,0.9092570394052721,0.8655850703576825,210.21,231.44,193.02,196.79,203.69,207.02999999999997,13.551780694801696,206.8733434387413,0.15665656125868613,0.2623165934026941,194.79,199.62,206.48,186.73,196.67,196.858,6.435835299322071,196.8120134769593,0.04598652304072011,0.15460257229070729,219.19,207.89,210.38,209.52,211.745,4.3904128507465,211.24304264536542,0.5019573546345656,0.3611123508794253,191.29,195.97,195.67,200.36,214.86,199.63,8.137795770354534,199.50688610740133,0.12311389259866384,0.4207761007036592
335,28.019166666666667,214.01,216.33,204.38,203.9,201.23,207.96999999999997,6.020827185694674,202.78576043555597,5.184239564444,4.946087166437866,201.33,192.67,192.25,190.92,199.18,195.26999999999998,4.166883727679485,194.38792167023846,0.8820783297615142,0.8767602009653536,212.89,190.59,193.7,193.83,191.04,196.41000000000003,8.346259042229633,195.7590131917483,0.6509868082517133,0.630575120289772,202.31,193.78,196.66,203.37,200.48,199.32,3.5904150177939047,199.04525380604383,0.27474619395618366,0.32781884419237023,210.87,200.16,200.25,208.19,218.59,207.612,6.9454514612082665,206.83609787682218,0.7759021231778398,0.8356267980520159,210.41,231.54,193.03,196.87,203.87,207.144,13.574319283116921,207.00410056364555,0.13989943635446925,0.2336830571574848,194.89,199.18,206.7,186.98,197.13,196.976,6.382929108175964,196.93529797028395,0.040702029716054036,0.13750673407373148,219.25,208.05,210.41,209.63,211.835,4.364662071684357,211.36386425604587,0.47113574395411767,0.37103817040803144,191.43,195.87,196.33,200.76,215.44,199.96599999999998,8.281740396800659,199.6409122846842,0.32508771531578556,0.39303083671251254
336,28.1025,214.19,216.46,204.41,203.83,201.32,208.042,6.079116383159646,202.9444863146396,5.097513685360412,4.965447646652268,201.38,192.85,192.63,191.08,199.35,195.45800000000003,4.103264066569439,194.52898658347624,0.9290134165237751,0.8559251636038183,212.71,191.13,194.01,193.78,191.12,196.55,8.174734246444961,195.89264854318992,0.6573514568100737,0.6385355140658209,202.69,193.9,196.77,203.58,200.26,199.44,3.6385436647098226,199.1803856073666,0.2596143926334313,0.3073138524149285,211.31,200.49,200.59,208.5,218.38,207.85399999999998,6.7845724994283865,206.98354153197968,0.8704584680203276,0.8088797435677884,210.61,232.0,193.12,197.06,203.77,207.31199999999998,13.707197233570398,207.134932148098,0.17706785190200994,0.2042251554512828,195.06,199.7,206.96,187.53,197.17,197.284,6.317621704407443,197.05866045183427,0.22533954816573049,0.11588283405755012,219.36,208.1,210.63,210.03,212.03,4.3339877710948915,211.48479686208236,0.5452031379176207,0.38322796211431387,191.48,195.94,196.28,200.52,215.48,199.94,8.2800386472528,199.77499585999954,0.16500414000045932,0.3648280613898539
337,28.18583333333333,214.44,216.45,204.78,204.46,201.74,208.37399999999997,5.9036314248096415,203.10331259207962,5.27068740792035,4.985306589782417,201.63,192.79,192.53,191.11,199.41,195.49399999999997,4.202425966034377,194.6700900380655,0.8239099619344634,0.8371013810788475,212.44,190.83,194.27,194.33,191.12,196.598,8.059909180629761,196.02638215874472,0.5716178412552725,0.6477976315148591,202.64,194.13,196.81,203.61,200.32,199.502,3.5636239981232603,199.31558914129468,0.1864108587053514,0.2822371590742796,211.66,200.45,200.68,208.54,218.64,207.99399999999997,6.891756234806913,207.13107389271352,0.86292610728648,0.7841439404570032,210.73,232.42,193.23,197.35,203.93,207.532,13.790101377437367,207.26583839587153,0.2661616041284991,0.1763426845693869,195.28,199.64,206.93,187.01,197.36,197.24399999999997,6.452362668046493,197.18210092838876,0.06189907161121773,0.08703086603797394,218.98,208.29,210.63,209.41,211.8275,4.211605246221444,211.60584039730392,0.22165960269604615,0.39511929216465963,191.61,196.03,196.8,201.09,217.33,200.57200000000003,8.902517396781654,199.90913680248406,0.6628631975159717,0.3325178063293134
338,28.271944444444443,214.48,216.66,204.83,204.64,202.09,208.54000000000002,5.8616482323660435,203.26223799310026,5.277762006899764,4.998115274345483,201.47,193.03,192.69,191.09,199.6,195.57600000000002,4.144083010751593,194.81123187853535,0.7647681214646573,0.8178390098023022,213.19,191.25,194.51,194.25,191.4,196.92000000000002,8.249475134819184,196.16021408980922,0.7597859101907832,0.6568614215233115,202.89,194.37,197.13,203.86,200.58,199.76600000000002,3.5566309901365933,199.4508645438289,0.31513545617112787,0.2625386284453845,211.27,200.41,200.77,208.42,218.45,207.86399999999998,6.780270201105553,207.27869492606663,0.5853050739333661,0.7542194218750709,210.69,231.79,193.31,197.2,204.06,207.41,13.56037905074928,207.3968195108555,0.01318048914451755,0.1466354406806848,195.14,199.84,207.2,187.42,197.39,197.398,6.429645091293922,197.30561940787464,0.0923805921253615,0.06080082266211284,219.64,208.51,210.84,210.0,212.2475,4.348858327193467,211.72699479553023,0.5205052044697526,0.4058372267346977,191.66,196.29,198.02,201.05,214.86,200.376,7.854365919665323,200.04333508273515,0.332664917264847,0.3011001016638137
339,28.355277777777776,214.5,216.75,205.16,204.5,202.01,208.584,5.8873240101085,203.42126125040835,5.162738749591655,5.008924971375956,201.85,193.07,192.67,191.18,199.61,195.676,4.234050542919867,194.95241195129648,0.7235880487034925,0.8376382043043008,213.57,190.95,194.62,194.43,191.5,197.01399999999998,8.410537676034748,196.29414438834576,0.7198556116542082,0.6646768324117499,202.92,194.46,197.4,204.21,200.71,199.94,3.5829652524131426,199.5862119515218,0.3537880484782298,0.24746812425158343,211.75,200.66,200.7,208.82,219.5,208.28599999999997,7.123784387528867,207.42640459947847,0.8595954005215241,0.719506220580812,211.01,233.58,193.5,197.62,204.36,208.01400000000004,14.104180373208507,207.5278756970556,0.4861243029444471,0.10805321983765784,195.18,200.24,207.16,187.37,197.36,197.46200000000002,6.462737500471451,197.42921589936793,0.032784100632094984,0.039292695428376365,219.61,208.58,210.84,210.04,212.2675,4.315943552689265,211.84825999057182,0.41924000942817535,0.41088183200930095,191.88,196.53,196.75,201.01,215.25,200.284,8.021435283040063,200.17759067281102,0.10640932718896717,0.27662497606556935
340,28.43861111111111,214.9,217.09,205.12,204.79,202.27,208.834,5.969785925810071,203.58038110419346,5.25361889580654,5.017086944425638,201.86,193.58,193.01,191.58,199.78,195.96200000000002,4.073172719146588,195.09363010464142,0.8683698953585852,0.8185491172332278,213.4,191.45,194.73,194.5,191.38,197.092,8.278979164124046,196.42817310688253,0.663826893117471,0.669893811934895,202.92,194.34,197.42,204.2,200.53,199.88199999999998,3.607483333294829,199.72163150147736,0.16036849852263718,0.2239755096646042,211.69,200.79,200.72,208.79,219.32,208.262,7.028824652813584,207.57420288078512,0.6877971192149026,0.6874043689364576,210.84,232.68,193.81,197.48,204.36,207.834,13.728119463349673,207.65900715859397,0.17499284140605245,0.08669581797638178,195.44,200.18,207.25,187.61,197.62,197.62,6.3912909494092,197.55289041309317,0.06710958690684783,0.01660647468647602,219.88,208.6,210.96,210.29,212.4325,4.384970780974486,211.96963591622998,0.4628640837700106,0.4138781741825826,191.93,196.58,196.44,201.08,216.16,200.43800000000002,8.376725852025954,200.3119035462305,0.126096453769517,0.25709245674608966
341,28.521944444444443,214.92,217.18,205.24,204.89,202.62,208.96999999999997,5.893867999879196,203.73959630212778,5.230403697872192,5.025002449563646,202.86,193.29,193.07,191.78,199.85,196.17000000000002,4.369782603288183,195.23488618874433,0.9351138112556774,0.7979718993557283,213.55,191.59,194.73,194.68,191.72,197.254,8.26149768504477,196.56230029851363,0.6916997014863401,0.6736123072816151,203.32,194.63,197.57,204.54,200.44,200.1,3.647448423213136,199.85712333135135,0.24287666864867025,0.20206064730455386,211.78,200.92,200.94,208.73,218.52,208.17800000000003,6.712723441346298,207.7220897382192,0.4559102617808399,0.662163898907643,211.2,232.04,193.87,197.58,204.3,207.798,13.4898545581485,207.79021409970915,0.007785900290870032,0.06631303091652586,195.7,200.27,207.2,187.71,197.96,197.76800000000003,6.335605417006329,197.67664296042375,0.09135703957629011,-0.0032078503625728545,219.62,209.18,211.25,210.34,212.5975,4.120281392089623,212.0911225062967,0.5063774937032791,0.4183888194578993,192.11,196.58,196.69,201.51,217.81,200.94,8.943855991685016,200.44627367797312,0.4937263220268701,0.21645256945617292
342,28.605277777777776,215.37,217.52,205.39,205.0,202.7,209.196,6.028222291853552,203.89890559936623,5.297094400633768,5.031422735376408,202.14,193.62,193.2,191.82,200.02,196.16,4.116036928891674,195.3761800556612,0.7838199443387899,0.7860066995567088,213.45,191.95,194.73,194.86,191.83,197.364,8.147440334239946,196.69652601689893,0.6674739831010587,0.6854322650749292,203.26,194.85,197.37,204.2,200.77,200.09,3.5287221483137463,199.99268757935107,0.097312420648955,0.1822233992399254,212.08,200.98,201.26,208.88,219.56,208.552,6.989118399340512,207.87006514040996,0.6819348595900543,0.6319348420634142,211.15,232.41,194.08,197.69,204.31,207.92799999999997,13.560407663488585,207.92149672475608,0.006503275243901399,0.046754654361352725,195.88,200.33,207.53,187.65,197.69,197.81599999999997,6.446604067258978,197.8004735538817,0.015526446118296414,-0.02350029166645791,220.11,208.95,211.22,210.4,212.67,4.371710191675572,212.2127196945548,0.4572803054451628,0.42735133404784825,192.13,197.01,198.99,201.37,215.29,200.958,7.78420554713196,200.58070104447916,0.3772989555208394,0.18130533848591213
343,28.68861111111111,215.26,217.46,205.57,205.33,202.47,209.218,5.973211531496268,204.05830775854642,5.159692241453571,5.0350490429676755,202.66,193.67,193.43,191.86,200.14,196.352,4.243797356142251,195.51751155932973,0.8344884406702582,0.7704036648393447,214.0,192.01,195.06,194.91,191.76,197.54799999999997,8.3425161672004,196.8308503162642,0.7171496837357668,0.6892036313720022,203.58,194.88,197.67,204.34,200.69,200.23200000000003,3.5637699140096073,200.1283243842354,0.10367561576463717,0.16201362698759342,212.21,201.48,201.24,209.27,220.15,208.87000000000003,7.090599410487102,208.01812905638332,0.851870943616742,0.6077672295762249,211.6,232.47,194.14,197.85,204.74,208.16000000000003,13.54520284085846,208.0528552382061,0.10714476179394741,0.03197048389771428,196.08,200.34,207.51,187.78,197.83,197.90800000000002,6.388068252609701,197.92438220713774,-0.016382207137714253,-0.047870862321564775,220.18,208.9,211.6,210.36,212.76000000000002,4.389236835715294,212.3344274147778,0.4255725852222087,0.42939078417426824,192.24,197.0,197.29,201.51,217.58,201.124,8.735918039908574,200.71518562364955,0.4088143763504459,0.14730078666469137
344,28.771944444444443,215.3,217.54,205.78,205.55,202.55,209.344,5.931329024763333,204.21780154978862,5.126198450211377,5.039332605958507,202.54,193.62,193.39,191.68,199.98,196.24200000000002,4.229848224227433,195.65888055556937,0.5831194444306382,0.7496629403250672,213.63,191.96,195.25,194.94,191.99,197.554,8.15880040201989,196.96527325140104,0.5887267485989415,0.6949263516641497,203.61,194.81,197.91,204.58,201.06,200.394,3.623813460982786,200.264033885315,0.1299661146850261,0.14153119151281846,212.63,201.23,201.13,209.18,219.43,208.72000000000003,6.984439848692239,208.16628145556163,0.5537185444384214,0.5873610922219379,211.57,232.58,193.82,197.81,204.73,208.102,13.656285585765998,208.18428984464697,-0.08228984464695041,0.012210314996062016,195.96,200.32,207.43,187.96,198.04,197.942,6.31276928138515,198.0483689350113,-0.1063689350112798,-0.06981957657297735,220.31,209.31,211.56,210.8,212.995,4.300165694482015,212.45624560072997,0.5387543992700147,0.43419473606824277,192.61,196.95,196.84,201.77,217.68,201.17,8.749525701430906,200.849727394846,0.320272605153971,0.12868893536118803
345,28.855277777777776,215.61,217.8,206.14,205.47,202.89,209.58199999999997,5.956695056824726,204.3773857506958,5.204614249304172,5.042774650487281,202.5,193.88,193.46,191.96,200.52,196.464,4.21595825406277,195.80028690208127,0.6637130979187182,0.731084669253574,214.09,192.01,195.33,195.43,192.37,197.84600000000003,8.247185216787605,197.09979487766697,0.7462051223330494,0.699750370876831,203.95,195.02,197.74,204.42,201.2,200.46599999999998,3.616659231943193,200.39981622245193,0.06618377754806974,0.1217759532292425,212.53,201.62,201.52,209.4,220.25,209.064,7.065093346870936,208.31452230776392,0.7494776922360948,0.5693164603798266,211.47,232.63,194.25,198.1,204.61,208.212,13.542656164874009,208.31580074878283,-0.1038007487828305,-0.008176056989562391,196.13,200.25,207.63,188.15,198.06,198.044,6.297820575405429,198.17243375347056,-0.12843375347053604,-0.09199644981448027,220.56,209.44,211.59,210.71,213.07500000000002,4.388533354094509,212.5781741861664,0.49682581383360563,0.43932575597009516,192.44,197.14,197.33,201.46,219.15,201.504,9.273684488918095,200.98432633889092,0.5196736611090639,0.11166980448336941
346,28.93861111111111,215.83,218.13,206.34,205.84,203.41,209.91000000000003,5.902111486578343,204.5370591463536,5.372940853646413,5.039826395209686,202.61,194.02,193.87,192.14,200.55,196.638,4.140441522350009,195.94173045844832,0.696269541551674,0.7077189929828236,213.75,192.23,195.42,195.07,192.27,197.748,8.113101503124437,197.23441525098522,0.5135847490147515,0.7031256333696565,203.91,194.95,197.94,204.87,201.41,200.61599999999999,3.7105773135726507,200.53567153606005,0.080328463939957,0.10669777199888973,212.43,201.57,201.76,209.25,220.19,209.04000000000002,6.995112579508642,208.46285158320586,0.5771484167941843,0.5467833640325694,211.81,232.68,194.49,198.17,204.66,208.362,13.514938993573004,208.44738815543428,-0.085388155434273,-0.024138836821524987,196.12,200.57,207.96,188.24,198.14,198.206,6.39383953505247,198.29657667963227,-0.09057667963226827,-0.11390149858855546,220.41,209.48,211.59,211.09,213.1425,4.267712355583492,212.7002131048329,0.44228689516709657,0.44015891012939173,192.34,197.53,197.41,201.72,218.93,201.586,9.167452426928653,201.11898243806735,0.46701756193266103,0.09754341247849721
347,29.021944444444443,215.83,218.16,206.52,205.94,203.18,209.92600000000002,5.927115993465962,204.69682052933038,5.229179470669636,5.033389051298729,202.97,194.06,193.75,192.32,200.54,196.72799999999998,4.216896489125622,196.08321108613524,0.6447889138647318,0.6879660509890342,214.27,192.34,195.27,195.3,192.49,197.93400000000003,8.268370093313434,197.369134427845,0.5648655721549974,0.7042520829363841,203.88,195.29,197.97,204.83,201.69,200.73200000000003,3.6018128768718722,200.6715999671047,0.06040003289535239,0.08719650713216812,212.51,201.67,201.72,209.58,219.4,208.97600000000003,6.745975392780502,208.6112692524996,0.3647307475004559,0.5302118327662542,212.12,233.14,194.35,198.19,204.81,208.522,13.7139803120757,208.5790522695383,-0.05705226953828865,-0.047728229378595693,196.19,200.81,207.88,188.18,198.53,198.31799999999998,6.403034905417896,198.42079773176204,-0.10279773176204281,-0.13988474058638425,221.0,209.44,211.87,211.12,213.3575,4.49926869057628,212.822362290466,0.5351377095339659,0.4415067648049425,192.81,197.07,197.58,201.79,218.6,201.57,8.97749408242634,201.25369567611915,0.31630432388083957,0.06405977633312472
348,29.10805555555556,216.2,218.06,206.24,206.11,203.18,209.958,5.986265613886501,204.85666869967713,5.10133130032287,5.0265138224447306,203.0,194.28,193.97,192.23,200.68,196.83200000000002,4.212682755679571,196.22472864848834,0.6072713515116723,0.6675759808666952,214.62,192.73,195.63,195.79,192.58,198.27,8.288669374513622,197.50395246530138,0.7660475346986121,0.7072296628049213,204.13,195.4,198.0,204.83,201.68,200.808,3.608431238086712,200.8076016571029,0.0003983428971074299,0.07182201738786906,212.84,201.81,201.77,209.87,219.85,209.22799999999998,6.883808248346256,208.759775286654,0.4682247133460144,0.501401895770377,211.96,232.76,194.43,198.37,204.99,208.50200000000004,13.516072506464289,208.7107932961482,-0.20879329614815798,-0.06394443965595284,196.35,200.72,208.29,188.04,198.36,198.352,6.553116510485679,198.54509692927408,-0.19309692927406724,-0.16339619464784813,221.01,209.46,211.85,211.16,213.37,4.495892569890873,212.94462167679308,0.4253783232069099,0.43624438626479667,192.83,197.37,197.73,201.97,215.32,201.044,7.7021077634631885,201.38846603825078,-0.3444660382507752,0.043268911573098416
349,29.191388888888888,216.23,218.49,206.51,206.26,203.66,210.23000000000002,5.9496520906688355,205.0166024649276,5.213397535072432,5.013601904855329,203.11,194.39,194.19,192.65,200.82,197.032,4.136425510026746,196.36628301073577,0.6657169892642278,0.6506489183285502,215.2,192.72,195.74,195.89,193.0,198.51,8.449586972154316,197.63886942097517,0.8711305790248051,0.7060083156373214,204.41,195.49,198.35,205.04,201.66,200.98999999999998,3.6267726700194443,200.94367674812335,0.04632325187665092,0.052024160973170454,213.03,201.84,202.06,209.89,219.34,209.23200000000003,6.679950299216304,208.9083696570744,0.32363034292566434,0.47795358183784203,212.16,233.04,194.5,198.21,205.11,208.60399999999998,13.630328829489033,208.84261144043387,-0.2386114404338708,-0.09158767276518087,196.45,200.84,207.93,188.33,198.4,198.39000000000001,6.355806793791013,198.6694742927313,-0.27947429273128416,-0.1860858807615261,221.19,209.71,212.16,211.22,213.57,4.485381812064608,213.06699119753222,0.5030088024677569,0.4363718407862459,193.08,197.52,197.47,202.21,216.72,201.40000000000003,8.186332512181504,201.52329351112746,-0.12329351112743187,0.030120832263555674
350,29.27472222222222,216.56,218.16,206.61,206.4,203.47,210.24,5.940104376187338,205.17662064009812,5.063379359901888,4.995154487255472,203.38,194.29,194.22,192.59,200.67,197.03,4.211636261597144,196.5078740399874,0.5221259600125896,0.6308349972056091,214.77,192.94,196.12,195.96,193.19,198.596,8.196249386152184,197.7738853530531,0.822114646946898,0.7080879835297867,204.47,195.39,198.65,205.22,202.11,201.168,3.6860515460313397,201.07982538278625,0.08817461721377444,0.034152795543628295,212.84,202.07,201.76,209.93,220.69,209.458,7.094508862493587,209.0570523355628,0.40094766443723623,0.45046691936496613,212.24,233.19,194.76,198.61,205.69,208.898,13.544648242017951,208.97450690768147,-0.07650690768146215,-0.10715813393427379,196.5,201.06,208.04,188.35,198.76,198.542,6.397600800300062,198.79392984384532,-0.251929843845308,-0.20955382006469872,221.36,209.73,212.33,211.38,213.70000000000002,4.519286448102186,213.18947078639223,0.5105292136077638,0.43788919465582576,193.06,197.43,198.12,202.43,219.28,202.064,9.106324395715319,201.6581780828751,0.4058219171248791,0.013315551008926393
351,29.35805555555556,216.5,218.6,206.93,206.62,203.86,210.502,5.8906515768631165,205.33672204768783,5.165277952312182,4.974272750887425,203.42,194.62,194.38,192.88,201.05,197.26999999999998,4.165515574331705,196.6495016052348,0.6204983947651661,0.6105843494471436,214.96,192.82,196.26,195.81,193.08,198.58599999999998,8.30406069341982,197.90900032028773,0.6769996797122363,0.7083186080126691,204.42,195.67,198.71,205.02,202.38,201.23999999999998,3.553201373409621,201.21604770426345,0.02395229573655715,0.014507778203184678,212.81,201.97,202.35,209.96,220.35,209.488,6.88059416039051,209.20582329431772,0.28217670568229986,0.4304919363514685,212.63,233.85,194.69,198.79,205.34,209.06,13.80649991851664,209.10647990329355,-0.046479903293529884,-0.1214060285076253,196.6,201.22,208.21,188.41,198.79,198.646,6.435497183590407,198.91846360547652,-0.27246360547652154,-0.23165003484334246,221.34,209.72,212.11,211.19,213.59000000000003,4.554936882109346,213.31206037707273,0.27793962292728785,0.439421514169314,193.65,197.62,198.15,202.23,216.67,201.664,7.980309768423773,201.7931197430804,-0.12911974308042634,-0.009746921047065957
