,Time(h),6803_WT_rep1,6803_WT_rep1_reg,6803_WT_rep1_signal,6803_WT_rep1_smoothed,6803_WT_rep2,6803_WT_rep2_reg,6803_WT_rep2_signal,6803_WT_rep2_smoothed,6803_WT_rep3,6803_WT_rep3_reg,6803_WT_rep3_signal,6803_WT_rep3_smoothed,6803_WT_rep4,6803_WT_rep4_reg,6803_WT_rep4_signal,6803_WT_rep4_smoothed,6803_WT_rep5,6803_WT_rep5_reg,6803_WT_rep5_signal,6803_WT_rep5_smoothed,6803_WT_mean,6803_WT_sd,6803_deltaKaiA3_rep2,6803_deltaKaiA3_rep2_reg,6803_deltaKaiA3_rep2_signal,6803_deltaKaiA3_rep2_smoothed,6803_deltaKaiA3_rep3,6803_deltaKaiA3_rep3_reg,6803_deltaKaiA3_rep3_signal,6803_deltaKaiA3_rep3_smoothed,6803_deltaKaiA3_rep4,6803_deltaKaiA3_rep4_reg,6803_deltaKaiA3_rep4_signal,6803_deltaKaiA3_rep4_smoothed,6803_deltaKaiA3_rep5,6803_deltaKaiA3_rep5_reg,6803_deltaKaiA3_rep5_signal,6803_deltaKaiA3_rep5_smoothed,6803_deltaKaiA3_rep1,6803_deltaKaiA3_rep1_reg,6803_deltaKaiA3_rep1_signal,6803_deltaKaiA3_rep1_smoothed,6803_deltaKaiA3_mean,6803_deltaKaiA3_sd,6803_deltaKaiB3_rep3,6803_deltaKaiB3_rep3_reg,6803_deltaKaiB3_rep3_signal,6803_deltaKaiB3_rep3_smoothed,6803_deltaKaiB3_rep4,6803_deltaKaiB3_rep4_reg,6803_deltaKaiB3_rep4_signal,6803_deltaKaiB3_rep4_smoothed,6803_deltaKaiB3_rep5,6803_deltaKaiB3_rep5_reg,6803_deltaKaiB3_rep5_signal,6803_deltaKaiB3_rep5_smoothed,6803_deltaKaiB3_rep1,6803_deltaKaiB3_rep1_reg,6803_deltaKaiB3_rep1_signal,6803_deltaKaiB3_rep1_smoothed,6803_deltaKaiB3_rep2,6803_deltaKaiB3_rep2_reg,6803_deltaKaiB3_rep2_signal,6803_deltaKaiB3_rep2_smoothed,6803_deltaKaiB3_mean,6803_deltaKaiB3_sd,6803_deltaKaiC3_rep4,6803_deltaKaiC3_rep4_reg,6803_deltaKaiC3_rep4_signal,6803_deltaKaiC3_rep4_smoothed,6803_deltaKaiC3_rep5,6803_deltaKaiC3_rep5_reg,6803_deltaKaiC3_rep5_signal,6803_deltaKaiC3_rep5_smoothed,6803_deltaKaiC3_rep1,6803_deltaKaiC3_rep1_reg,6803_deltaKaiC3_rep1_signal,6803_deltaKaiC3_rep1_smoothed,6803_deltaKaiC3_rep2,6803_deltaKaiC3_rep2_reg,6803_deltaKaiC3_rep2_signal,6803_deltaKaiC3_rep2_smoothed,6803_deltaKaiC3_rep3,6803_deltaKaiC3_rep3_reg,6803_deltaKaiC3_rep3_signal,6803_deltaKaiC3_rep3_smoothed,6803_deltaKaiC3_mean,6803_deltaKaiC3_sd,6803_deltaKaiA3B3_rep5,6803_deltaKaiA3B3_rep5_reg,6803_deltaKaiA3B3_rep5_signal,6803_deltaKaiA3B3_rep5_smoothed,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3B3_rep1_reg,6803_deltaKaiA3B3_rep1_signal,6803_deltaKaiA3B3_rep1_smoothed,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3B3_rep2_reg,6803_deltaKaiA3B3_rep2_signal,6803_deltaKaiA3B3_rep2_smoothed,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3B3_rep3_reg,6803_deltaKaiA3B3_rep3_signal,6803_deltaKaiA3B3_rep3_smoothed,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3B3_rep4_reg,6803_deltaKaiA3B3_rep4_signal,6803_deltaKaiA3B3_rep4_smoothed,6803_deltaKaiA3B3_mean,6803_deltaKaiA3B3_sd,6803_deltaKaiB3C3_rep1,6803_deltaKaiB3C3_rep1_reg,6803_deltaKaiB3C3_rep1_signal,6803_deltaKaiB3C3_rep1_smoothed,6803_deltaKaiB3C3_rep2,6803_deltaKaiB3C3_rep2_reg,6803_deltaKaiB3C3_rep2_signal,6803_deltaKaiB3C3_rep2_smoothed,6803_deltaKaiB3C3_rep3,6803_deltaKaiB3C3_rep3_reg,6803_deltaKaiB3C3_rep3_signal,6803_deltaKaiB3C3_rep3_smoothed,6803_deltaKaiB3C3_rep4,6803_deltaKaiB3C3_rep4_reg,6803_deltaKaiB3C3_rep4_signal,6803_deltaKaiB3C3_rep4_smoothed,6803_deltaKaiB3C3_rep5,6803_deltaKaiB3C3_rep5_reg,6803_deltaKaiB3C3_rep5_signal,6803_deltaKaiB3C3_rep5_smoothed,6803_deltaKaiB3C3_mean,6803_deltaKaiB3C3_sd,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA3B3C3_rep2_reg,6803_deltaKaiA3B3C3_rep2_signal,6803_deltaKaiA3B3C3_rep2_smoothed,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA3B3C3_rep3_reg,6803_deltaKaiA3B3C3_rep3_signal,6803_deltaKaiA3B3C3_rep3_smoothed,6803_deltaKaiA3B3C3_rep4,6803_deltaKaiA3B3C3_rep4_reg,6803_deltaKaiA3B3C3_rep4_signal,6803_deltaKaiA3B3C3_rep4_smoothed,6803_deltaKaiA3B3C3_rep5,6803_deltaKaiA3B3C3_rep5_reg,6803_deltaKaiA3B3C3_rep5_signal,6803_deltaKaiA3B3C3_rep5_smoothed,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA3B3C3_rep1_reg,6803_deltaKaiA3B3C3_rep1_signal,6803_deltaKaiA3B3C3_rep1_smoothed,6803_deltaKaiA3B3C3_mean,6803_deltaKaiA3B3C3_sd,6803_deltaKaiA1B1C1_rep3,6803_deltaKaiA1B1C1_rep3_reg,6803_deltaKaiA1B1C1_rep3_signal,6803_deltaKaiA1B1C1_rep3_smoothed,6803_deltaKaiA1B1C1_rep4,6803_deltaKaiA1B1C1_rep4_reg,6803_deltaKaiA1B1C1_rep4_signal,6803_deltaKaiA1B1C1_rep4_smoothed,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA1B1C1_rep1_reg,6803_deltaKaiA1B1C1_rep1_signal,6803_deltaKaiA1B1C1_rep1_smoothed,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA1B1C1_rep2_reg,6803_deltaKaiA1B1C1_rep2_signal,6803_deltaKaiA1B1C1_rep2_smoothed,6803_deltaKaiA1B1C1_mean,6803_deltaKaiA1B1C1_sd,6803_deltaKaiA3C3_rep1,6803_deltaKaiA3C3_rep1_reg,6803_deltaKaiA3C3_rep1_signal,6803_deltaKaiA3C3_rep1_smoothed,6803_deltaKaiA3C3_rep2,6803_deltaKaiA3C3_rep2_reg,6803_deltaKaiA3C3_rep2_signal,6803_deltaKaiA3C3_rep2_smoothed,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3C3_rep3_reg,6803_deltaKaiA3C3_rep3_signal,6803_deltaKaiA3C3_rep3_smoothed,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3C3_rep4_reg,6803_deltaKaiA3C3_rep4_signal,6803_deltaKaiA3C3_rep4_smoothed,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3C3_rep5_reg,6803_deltaKaiA3C3_rep5_signal,6803_deltaKaiA3C3_rep5_smoothed,6803_deltaKaiA3C3_mean,6803_deltaKaiA3C3_sd
11,0.9302777777777778,170.74,,,,176.39,,,,161.73,,,,161.05,,,,159.54,,,,,,159.53,,,,153.72,,,,154.03,,,,151.96,,,,164.15,,,,,,173.88,,,,154.55,,,,157.72,,,,158.27,,,,153.6,,,,,,162.42,,,,156.95,,,,159.29,,,,168.38,,,,166.69,,,,,,171.46,,,,162.92,,,,162.99,,,,172.5,,,,181.13,,,,,,170.65,,,,192.31,,,,157.93,,,,161.36,,,,169.94,,,,,,160.94,,,,166.53,,,,175.81,,,,155.07,,,,164.9,,,,,,178.94,,,,175.29,,,,176.0,,,,177.16,,,,,,156.59,,,,162.46,,,,157.17,,,,167.49,,,,179.24,,,,,
12,1.013611111111111,170.93,,,,176.7,,,,162.3,,,,161.45,,,,159.9,,,,,,160.44,,,,153.99,,,,153.99,,,,152.29,,,,164.05,,,,,,174.21,,,,154.73,,,,158.24,,,,158.31,,,,153.56,,,,,,162.66,,,,156.84,,,,159.48,,,,168.4,,,,167.15,,,,,,171.62,,,,162.73,,,,162.99,,,,172.54,,,,181.51,,,,,,171.11,,,,192.57,,,,158.09,,,,161.48,,,,170.53,,,,,,160.94,,,,166.59,,,,175.83,,,,155.21,,,,164.81,,,,,,178.85,,,,175.47,,,,176.37,,,,177.43,,,,,,156.91,,,,162.27,,,,156.95,,,,167.82,,,,179.81,,,,,
13,1.0969444444444445,171.6,,,,177.22,,,,162.41,,,,161.59,,,,159.96,,,,,,160.08,,,,154.0,,,,154.05,,,,152.44,,,,164.23,,,,,,174.46,,,,154.7,,,,158.19,,,,158.13,,,,153.92,,,,,,163.39,,,,157.12,,,,159.45,,,,168.26,,,,166.97,,,,,,171.59,,,,163.11,,,,162.87,,,,172.59,,,,181.49,,,,,,170.95,,,,192.61,,,,158.35,,,,161.48,,,,170.6,,,,,,161.03,,,,166.63,,,,175.97,,,,154.94,,,,164.84,,,,,,179.15,,,,175.04,,,,176.53,,,,177.42,,,,,,156.74,,,,162.73,,,,157.0,,,,168.25,,,,179.11,,,,,
14,1.1802777777777778,171.58,,,,176.76,,,,162.61,,,,161.58,,,,160.2,,,,,,160.38,,,,154.33,,,,154.03,,,,152.34,,,,164.35,,,,,,174.5,,,,154.59,,,,158.03,,,,158.26,,,,153.83,,,,,,163.07,,,,157.17,,,,160.04,,,,168.65,,,,167.92,,,,,,171.7,,,,163.39,,,,163.06,,,,172.74,,,,181.46,,,,,,171.33,,,,192.73,,,,158.69,,,,161.46,,,,170.28,,,,,,161.25,,,,166.52,,,,176.05,,,,155.23,,,,164.91,,,,,,179.19,,,,175.51,,,,176.47,,,,177.44,,,,,,156.86,,,,162.61,,,,157.24,,,,167.7,,,,179.79,,,,,
15,1.263611111111111,171.81,,,,177.14,,,,162.82,,,,161.73,,,,160.66,,,,,,160.35,,,,154.21,,,,154.28,,,,152.33,,,,164.65,,,,,,174.41,,,,154.98,,,,158.3,,,,158.59,,,,153.95,,,,,,163.37,,,,157.47,,,,160.05,,,,168.76,,,,166.92,,,,,,171.78,,,,163.08,,,,163.23,,,,172.67,,,,181.76,,,,,,171.19,,,,192.92,,,,158.9,,,,161.66,,,,170.46,,,,,,161.05,,,,166.64,,,,176.04,,,,155.11,,,,165.17,,,,,,179.41,,,,175.2,,,,176.75,,,,177.5,,,,,,156.83,,,,162.81,,,,157.17,,,,167.95,,,,179.18,,,,,
16,1.3469444444444445,171.74,,,,177.34,,,,162.95,,,,162.31,,,,160.7,,,,,,160.25,,,,154.21,,,,154.0,,,,152.56,,,,164.81,,,,,,174.39,,,,154.88,,,,158.47,,,,158.45,,,,153.88,,,,,,163.34,,,,157.52,,,,159.99,,,,168.69,,,,167.27,,,,,,171.76,,,,163.3,,,,163.32,,,,172.92,,,,181.62,,,,,,171.41,,,,193.1,,,,158.75,,,,161.84,,,,170.58,,,,,,160.75,,,,166.85,,,,176.36,,,,154.99,,,,164.95,,,,,,179.22,,,,175.39,,,,176.86,,,,177.67,,,,,,157.01,,,,162.59,,,,157.38,,,,168.08,,,,179.71,,,,,
17,1.4302777777777778,172.14,,,,177.5,,,,163.24,,,,162.71,,,,160.76,,,,,,160.23,,,,154.28,,,,154.6,,,,152.68,,,,164.84,,,,,,174.81,,,,154.98,,,,158.58,,,,158.58,,,,153.78,,,,,,163.15,,,,157.63,,,,160.41,,,,168.76,,,,167.38,,,,,,171.94,,,,163.33,,,,163.16,,,,172.69,,,,181.44,,,,,,171.66,,,,193.17,,,,158.77,,,,161.96,,,,170.7,,,,,,161.25,,,,167.01,,,,176.07,,,,155.39,,,,165.18,,,,,,179.1,,,,175.56,,,,176.81,,,,177.64,,,,,,157.11,,,,162.88,,,,157.55,,,,168.0,,,,179.52,,,,,
18,1.5163888888888888,172.18,,,,177.71,,,,163.48,,,,162.46,,,,160.99,,,,,,160.32,,,,154.39,,,,154.67,,,,152.75,,,,164.77,,,,,,174.77,,,,155.33,,,,158.62,,,,158.65,,,,153.86,,,,,,163.48,,,,157.66,,,,160.18,,,,168.98,,,,167.8,,,,,,172.0,,,,163.36,,,,163.26,,,,172.76,,,,181.59,,,,,,171.89,,,,193.17,,,,158.76,,,,162.18,,,,170.85,,,,,,161.54,,,,167.18,,,,176.13,,,,155.53,,,,165.33,,,,,,179.46,,,,175.92,,,,177.03,,,,178.07,,,,,,157.17,,,,163.08,,,,157.52,,,,167.88,,,,179.61,,,,,
19,1.599722222222222,172.31,,,,177.52,,,,163.84,,,,162.61,,,,161.18,,,,,,160.94,,,,154.55,,,,154.45,,,,152.66,,,,164.83,,,,,,174.58,,,,155.06,,,,158.76,,,,158.75,,,,154.15,,,,,,163.14,,,,157.71,,,,160.43,,,,168.84,,,,167.76,,,,,,172.11,,,,163.45,,,,163.57,,,,172.8,,,,181.92,,,,,,171.71,,,,193.74,,,,159.1,,,,162.33,,,,171.09,,,,,,161.33,,,,166.99,,,,176.34,,,,155.65,,,,165.36,,,,,,179.17,,,,175.82,,,,176.92,,,,178.0,,,,,,157.35,,,,162.82,,,,157.58,,,,168.13,,,,179.71,,,,,
20,1.6830555555555555,172.28,,,,177.88,,,,163.57,,,,162.94,,,,161.33,,,,,,160.44,,,,154.48,,,,154.77,,,,152.64,,,,164.61,,,,,,174.7,,,,154.99,,,,158.62,,,,158.76,,,,154.2,,,,,,163.47,,,,157.73,,,,159.95,,,,169.16,,,,167.56,,,,,,171.82,,,,163.43,,,,163.6,,,,172.92,,,,181.79,,,,,,171.78,,,,193.3,,,,159.26,,,,162.5,,,,171.08,,,,,,161.27,,,,167.4,,,,176.32,,,,155.76,,,,165.36,,,,,,179.66,,,,176.01,,,,177.31,,,,178.13,,,,,,157.38,,,,163.08,,,,157.72,,,,168.03,,,,179.96,,,,,
21,1.7663888888888888,172.53,,,,177.98,,,,163.74,,,,162.79,,,,161.51,,,,,,160.38,,,,154.62,,,,154.36,,,,152.68,,,,164.81,,,,,,174.74,,,,155.46,,,,158.84,,,,158.92,,,,154.32,,,,,,163.57,,,,157.91,,,,160.35,,,,169.19,,,,167.66,,,,,,171.77,,,,163.67,,,,163.56,,,,172.93,,,,181.81,,,,,,171.85,,,,193.58,,,,159.4,,,,162.44,,,,171.04,,,,,,161.06,,,,167.52,,,,176.33,,,,155.7,,,,165.57,,,,,,179.65,,,,176.14,,,,177.35,,,,178.22,,,,,,157.23,,,,163.18,,,,157.94,,,,168.07,,,,180.37,,,,,
22,1.849722222222222,172.32,,,,178.12,,,,163.83,,,,163.04,,,,161.42,,,,,,160.24,,,,154.29,,,,154.68,,,,152.88,,,,164.92,,,,,,174.79,,,,155.7,,,,158.75,,,,159.05,,,,154.42,,,,,,163.41,,,,157.76,,,,160.31,,,,169.16,,,,167.67,,,,,,172.06,,,,163.32,,,,163.52,,,,173.09,,,,181.86,,,,,,172.15,,,,193.4,,,,159.39,,,,162.61,,,,171.51,,,,,,161.34,,,,167.66,,,,176.76,,,,155.78,,,,165.39,,,,,,180.02,,,,176.34,,,,177.59,,,,178.48,,,,,,157.47,,,,163.3,,,,157.9,,,,168.28,,,,179.87,,,,,
23,1.9330555555555555,172.51,,,,178.29,,,,163.82,,,,162.99,,,,161.81,,,,,,160.49,,,,154.48,,,,154.79,,,,152.82,,,,164.81,,,,,,174.52,,,,155.39,,,,159.21,,,,159.01,,,,154.65,,,,,,163.7,,,,157.71,,,,160.42,,,,169.2,,,,167.43,,,,,,171.78,,,,163.33,,,,163.55,,,,173.11,,,,181.72,,,,,,172.28,,,,193.6,,,,159.37,,,,162.64,,,,171.73,,,,,,161.46,,,,167.55,,,,176.59,,,,156.0,,,,165.5,,,,,,179.96,,,,176.28,,,,177.74,,,,178.5,,,,,,157.54,,,,163.08,,,,157.99,,,,168.31,,,,181.09,,,,,
24,2.016388888888889,172.92,,,,178.05,,,,163.83,,,,163.06,,,,161.67,,,,,,160.31,,,,154.71,,,,154.64,,,,152.8,,,,164.65,,,,,,175.08,,,,155.66,,,,159.05,,,,159.09,,,,154.56,,,,,,163.65,,,,157.96,,,,160.47,,,,169.2,,,,167.9,,,,,,172.0,,,,163.58,,,,163.47,,,,172.88,,,,181.81,,,,,,172.5,,,,193.66,,,,159.61,,,,162.87,,,,171.7,,,,,,161.75,,,,167.77,,,,176.87,,,,155.83,,,,165.5,,,,,,180.1,,,,177.14,,,,177.74,,,,178.72,,,,,,157.5,,,,163.36,,,,158.13,,,,168.54,,,,181.26,,,,,
25,2.0997222222222223,172.82,,,,178.41,,,,164.4,,,,163.19,,,,161.84,,,,,,160.44,,,,154.67,,,,155.06,,,,152.9,,,,164.87,,,,,,174.99,,,,155.71,,,,159.01,,,,159.25,,,,154.62,,,,,,163.61,,,,157.92,,,,160.3,,,,169.25,,,,167.6,,,,,,172.05,,,,163.6,,,,163.52,,,,173.19,,,,181.8,,,,,,172.48,,,,194.49,,,,159.69,,,,162.92,,,,171.55,,,,,,161.71,,,,167.68,,,,176.69,,,,156.16,,,,165.64,,,,,,180.45,,,,176.46,,,,177.98,,,,178.76,,,,,,157.69,,,,163.43,,,,158.05,,,,168.34,,,,180.29,,,,,
26,2.1830555555555557,172.94,,,,178.17,,,,164.46,,,,163.22,,,,161.93,,,,,,160.65,,,,154.84,,,,154.85,,,,153.15,,,,164.68,,,,,,175.29,,,,155.79,,,,159.3,,,,159.58,,,,154.83,,,,,,163.72,,,,158.12,,,,160.41,,,,169.51,,,,167.64,,,,,,171.9,,,,163.76,,,,163.7,,,,172.95,,,,181.66,,,,,,172.4,,,,194.3,,,,159.77,,,,162.93,,,,172.11,,,,,,161.76,,,,167.98,,,,176.78,,,,156.43,,,,166.18,,,,,,180.85,,,,176.91,,,,178.01,,,,179.12,,,,,,157.69,,,,163.53,,,,158.35,,,,168.42,,,,180.72,,,,,
27,2.266388888888889,172.94,,,,178.31,,,,164.42,,,,163.31,,,,162.01,,,,,,160.54,,,,154.86,,,,154.76,,,,152.92,,,,165.0,,,,,,175.12,,,,155.99,,,,159.54,,,,159.31,,,,154.86,,,,,,163.79,,,,158.13,,,,160.46,,,,169.38,,,,168.27,,,,,,171.73,,,,163.57,,,,163.62,,,,173.13,,,,181.88,,,,,,172.53,,,,193.95,,,,159.99,,,,163.1,,,,172.11,,,,,,162.0,,,,167.95,,,,176.9,,,,156.15,,,,165.93,,,,,,180.55,,,,176.95,,,,178.29,,,,179.02,,,,,,157.89,,,,163.64,,,,158.1,,,,168.59,,,,181.09,,,,,
28,2.3525,173.22,,,,178.55,,,,164.5,,,,163.77,,,,162.47,,,,,,160.61,,,,155.06,,,,155.07,,,,152.92,,,,165.14,,,,,,175.07,,,,156.1,,,,159.33,,,,159.31,,,,155.04,,,,,,163.88,,,,158.1,,,,160.68,,,,169.45,,,,167.33,,,,,,171.98,,,,163.53,,,,163.73,,,,172.96,,,,181.94,,,,,,172.56,,,,194.37,,,,160.12,,,,163.17,,,,171.95,,,,,,162.01,,,,168.0,,,,177.19,,,,156.3,,,,165.91,,,,,,180.9,,,,177.04,,,,178.64,,,,179.04,,,,,,157.78,,,,163.71,,,,158.21,,,,168.72,,,,180.2,,,,,
29,2.435833333333333,173.2,,,,178.9,,,,164.52,,,,163.53,,,,162.35,,,,,,160.58,,,,154.97,,,,154.82,,,,153.19,,,,165.25,,,,,,175.14,,,,156.01,,,,159.71,,,,159.56,,,,155.14,,,,,,163.9,,,,158.4,,,,160.73,,,,169.65,,,,167.56,,,,,,172.16,,,,163.82,,,,163.45,,,,173.06,,,,181.97,,,,,,172.74,,,,194.87,,,,160.44,,,,163.46,,,,172.03,,,,,,161.93,,,,168.1,,,,177.18,,,,156.85,,,,165.93,,,,,,181.13,,,,177.32,,,,178.39,,,,179.44,,,,,,158.01,,,,163.63,,,,158.23,,,,168.73,,,,180.33,,,,,
30,2.5191666666666666,173.08,,,,178.85,,,,164.56,,,,163.7,,,,162.56,,,,,,160.93,,,,154.91,,,,155.21,,,,153.28,,,,165.16,,,,,,174.34,,,,156.29,,,,159.69,,,,159.54,,,,155.27,,,,,,163.6,,,,158.24,,,,160.72,,,,169.33,,,,167.99,,,,,,172.15,,,,163.76,,,,163.4,,,,173.03,,,,181.82,,,,,,172.92,,,,194.51,,,,160.14,,,,163.58,,,,172.26,,,,,,162.02,,,,168.26,,,,177.04,,,,156.58,,,,166.12,,,,,,180.92,,,,177.4,,,,178.5,,,,179.49,,,,,,157.95,,,,163.76,,,,158.31,,,,168.89,,,,180.21,,,,,
31,2.6025,173.6,,,,178.95,,,,164.84,,,,163.78,,,,162.53,,,,,,160.99,,,,155.12,,,,155.3,,,,153.22,,,,165.34,,,,,,175.36,,,,156.15,,,,159.69,,,,159.9,,,,155.32,,,,,,163.77,,,,158.32,,,,160.79,,,,169.65,,,,168.18,,,,,,172.03,,,,163.72,,,,163.8,,,,172.82,,,,181.92,,,,,,172.87,,,,194.81,,,,160.49,,,,163.55,,,,172.37,,,,,,161.98,,,,168.29,,,,177.3,,,,156.54,,,,166.17,,,,,,181.18,,,,177.58,,,,178.72,,,,179.38,,,,,,158.16,,,,163.91,,,,158.53,,,,168.86,,,,180.42,,,,,
32,2.685833333333333,173.68,,,,178.98,,,,164.75,,,,164.03,,,,162.33,,,,,,160.97,,,,155.16,,,,155.19,,,,153.45,,,,165.33,,,,,,175.51,,,,156.33,,,,159.97,,,,160.08,,,,155.15,,,,,,163.96,,,,158.41,,,,160.89,,,,169.35,,,,168.13,,,,,,172.01,,,,163.43,,,,163.93,,,,173.0,,,,181.8,,,,,,173.01,,,,194.63,,,,160.26,,,,163.73,,,,172.23,,,,,,162.36,,,,168.51,,,,177.34,,,,157.0,,,,166.27,,,,,,181.19,,,,177.59,,,,178.9,,,,179.59,,,,,,158.09,,,,163.9,,,,158.77,,,,169.11,,,,180.58,,,,,
33,2.7691666666666666,174.01,,,,178.99,,,,164.77,,,,163.86,,,,162.73,,,,,,161.44,,,,155.33,,,,155.36,,,,153.39,,,,165.24,,,,,,175.51,,,,156.57,,,,160.06,,,,159.98,,,,155.33,,,,,,163.91,,,,158.35,,,,160.86,,,,169.61,,,,167.91,,,,,,171.91,,,,163.88,,,,163.88,,,,172.95,,,,181.79,,,,,,173.01,,,,194.91,,,,160.61,,,,163.76,,,,172.68,,,,,,162.04,,,,168.67,,,,177.49,,,,156.94,,,,166.31,,,,,,181.24,,,,177.75,,,,179.04,,,,179.7,,,,,,158.01,,,,163.96,,,,158.53,,,,168.92,,,,181.35,,,,,
34,2.8525,174.34,,,,178.99,,,,165.09,,,,164.04,,,,162.54,,,,,,161.02,,,,155.39,,,,155.34,,,,153.4,,,,165.42,,,,,,175.53,,,,156.62,,,,160.02,,,,160.13,,,,155.57,,,,,,163.86,,,,158.5,,,,161.13,,,,170.03,,,,168.48,,,,,,171.98,,,,163.71,,,,163.77,,,,173.08,,,,182.19,,,,,,173.16,,,,194.87,,,,160.65,,,,163.82,,,,172.55,,,,,,162.47,,,,168.28,,,,177.77,,,,156.81,,,,166.47,,,,,,181.62,,,,178.11,,,,178.87,,,,179.73,,,,,,158.34,,,,164.37,,,,158.73,,,,169.15,,,,181.14,,,,,
35,2.935833333333333,173.93,,,,178.98,,,,165.07,,,,164.33,,,,162.87,,,,,,161.19,,,,155.35,,,,155.49,,,,153.46,,,,165.46,,,,,,175.67,,,,156.78,,,,160.2,,,,160.34,,,,155.65,,,,,,163.79,,,,158.68,,,,161.21,,,,169.83,,,,168.12,,,,,,172.04,,,,163.75,,,,163.91,,,,173.03,,,,181.71,,,,,,173.28,,,,195.27,,,,160.86,,,,163.87,,,,172.45,,,,,,162.41,,,,168.42,,,,177.63,,,,157.18,,,,166.48,,,,,,181.64,,,,177.74,,,,179.08,,,,180.01,,,,,,158.43,,,,164.12,,,,158.48,,,,169.06,,,,180.83,,,,,
36,3.0191666666666666,173.91,172.77067463966833,1.1393253603316646,,179.12,178.39742806769289,0.7225719323070813,,165.14,164.10889392335403,1.031106076645966,,164.16,163.24225396882116,0.9177460311788552,,162.99,162.02190267880877,0.9680973211912604,,,,161.11,158.24259744216187,2.867402557838157,,155.28,152.40744063133727,2.8725593686627824,,155.54,152.4846329721143,3.0553670278856737,,153.62,150.39456547034442,3.225434529655579,,165.49,162.85585378866548,2.6341462113344987,,,,175.32,173.87929240045764,1.4407075995423408,,156.67,155.49436783834994,1.1756321616500756,,160.17,159.14386939245315,1.026130607546825,,160.4,158.4450275816032,1.9549724183968278,,155.69,153.88821236108862,1.801787638911396,,,,164.11,160.96113743756777,3.148862562432288,,158.64,155.83257036153088,2.807429638469088,,161.07,158.23071718737572,2.8392828126242793,,169.9,166.60759722099493,3.292402779005068,,168.61,165.53530398508883,3.074696014911225,,,,172.38,167.31930914096685,5.060690859033191,,163.98,159.10213405691673,4.877865943083249,,163.71,160.73028972726087,2.979710272739127,,173.24,169.4354857224752,3.8045142775248197,,182.05,178.47245120961813,3.5775487903818752,,,,173.52,170.49755505439708,3.022444945602936,,195.07,192.0764105455003,2.9935894544996864,,160.86,157.86247023816634,2.9975297618336545,,164.04,161.38260822336247,2.657391776637546,,172.94,169.961760090398,2.9782399096020047,,,,162.49,159.76836556040587,2.721634439594172,,168.79,166.14930183687522,2.640698163124753,,177.55,175.03469006911823,2.515309930881786,,157.43,154.47063282196683,2.9593671780331654,,166.5,164.08992217923253,2.41007782076748,,,,181.57,182.32695934754622,-0.7569593475462403,,178.03,178.8694156277039,-0.8394156277038894,,179.48,180.0185697320402,-0.5385697320402415,,180.31,180.68449250801962,-0.37449250801957007,,,,158.29,154.65579497264048,3.634205027359499,,164.26,160.45756160209018,3.8024383979098215,,158.84,155.08123573406357,3.7587642659364144,,169.18,165.61116133549172,3.5688386645082497,,181.76,177.95135541024402,3.808644589755969,,,
