,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep3,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep3,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep3,6803_WT_rep2,6803_deltaKaiA3_rep4,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep4,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep4,6803_WT_rep3,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep3,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep1,6803_WT_rep4,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep4,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep3,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep3,6803_Wilde_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep4,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep2
300,25.094444444444445,200.74634423580153,198.80322761791547,211.4016409354171,193.29328950018441,194.46438323496355,196.81035792540501,198.49725503630563,181.41008255532677,186.82511249417874,198.64233988525223,187.63557313632623,184.14109804214777,192.69516629278817,182.046130236555,189.9720623023748,194.04068865815975,195.99626837210658,205.85325591993637,190.19463314014982,184.41681972035857,190.8402401424107,194.09330859335483,191.66438805016614,209.16510879104177,189.93705979585303,188.79129092554143,198.795837909468,199.94273983991442,197.91925122900133,217.18448220140726,414.806480478859,190.24201834723405,182.60226445832689,195.27625295927933,239.72160002986527,203.60415633522868,220.24130282326314,479.73804774669225
301,25.177777777777777,200.9014595159121,198.95231551047127,211.54262778444104,193.43661839863023,194.6023341559824,196.9496066363481,198.64350905856108,181.55054116239472,186.95543806524765,198.7760068830477,187.7619872929824,184.27001049011648,192.8432751179612,182.17377429096916,190.1037183175715,194.16072596527025,196.11794022271528,205.98575946556522,190.3459368860288,184.5335408570405,190.9762352475008,194.22246539645346,191.81648661330246,209.3091864562654,190.07698967666948,188.92473999554636,198.92395084593426,200.06653937030438,198.0610591703272,217.31078722426486,414.92251429067517,190.3771293348599,182.72498290633828,195.40307827997,239.84740913217274,203.72966650873587,220.36432848616454,484.77318757901685
302,25.26111111111111,201.056736698139,199.10145562866865,211.683684297511,193.5800138923694,194.74034938044898,197.08894031215084,198.7899229074233,181.69104174418058,187.0858101627237,198.90972789143666,187.88845905511874,184.3989937115782,192.99154105576352,182.301501779908,190.23540760838137,194.28084012011544,196.23966829155975,206.1184247912542,190.49739772342127,184.6504290101485,191.11228602785025,194.35169892389393,191.96868910742347,209.45348064368534,190.2169750254311,189.0583234283337,199.0521031826552,200.19040807097548,198.20297382606395,217.43723516753658,415.0377552442527,190.51230136033746,182.84778186942037,195.52994494778343,239.97335601155717,203.8552497407028,220.48747282552748,489.82377206211777
303,25.344444444444445,201.21217416645987,199.25064805880774,211.82481059771226,193.72347647046217,194.87842893957577,197.2283594138311,198.93649491496257,181.83158422696243,187.21622876079084,199.0435032622466,188.01498842879232,184.52804807295294,193.1399624897526,182.4293127152689,190.36712990140546,194.40103162891052,196.36145257526923,206.25125171744614,190.6490138822686,184.76748394280614,191.24839247772294,194.48100960885643,192.1209946577528,209.59799095365577,190.35701560267097,189.19204074895146,199.18029526511674,200.31434626277823,198.34499483097284,217.56382598151527,415.15221808485876,190.64753384981,182.97066084463236,195.656852984825,240.09944058177302,203.9809060189668,220.61073591444625,494.8894771911828
304,25.427777777777777,201.36777031318076,199.3998928884446,211.96600680912937,193.86700662127515,195.01657286599598,197.36786440168768,199.08322342168424,181.97216853888023,187.34669383517573,199.17733334722445,188.14157542174846,184.65717394030023,193.2885378118791,182.55720711011062,190.49888492661086,194.521300996638,196.4832930718382,206.38424006445928,190.80078360146538,184.884705419464,191.3845545927795,194.6103978837272,192.2734023935235,209.74271698605872,190.4971111713748,189.3258914846079,199.30852743884782,200.43835426633058,198.48712182178716,217.69055961612472,415.2659174717155,190.78282623287475,183.09361933223573,195.78380241468213,240.22566275669809,204.1066353326694,220.7341178254764,499.96998006824606
305,25.51111111111111,201.52352353893593,199.54919020639113,212.10727305684645,194.01060483248136,195.1547811937633,197.50745573530028,199.23010677652883,182.11279460993575,187.47720536314768,199.31121849803657,188.26822004342043,184.7863716793192,193.43726542248658,182.6851849786534,190.63067241733054,194.64164872704805,196.6051897806266,206.51738965248745,190.9527051288594,185.00209320590005,191.52077237007717,194.73986418009846,192.42591144797825,209.8876583403042,190.6372614969812,189.4598751646713,199.43680004942024,200.5624324020178,198.62935443721207,217.81743602091956,415.3788679780003,190.918177942583,183.21665683569435,195.91079326242405,240.3520224503334,204.23243767225588,220.85761863063448,505.0649589021805
306,25.594444444444445,201.679432252688,199.69854010271507,212.24860946694693,194.1542715910602,195.29305395835217,197.6471338735295,199.37714333687194,182.25346237199275,187.60776332351864,199.44515906626867,188.39492230492976,184.91564165534868,193.58614373031168,182.8132463362789,190.76249211026357,194.7620753226583,196.72714270235969,206.65070030159998,191.10477672125177,185.11964706921938,191.65704580806988,194.86940892876845,192.57852095836913,210.03281461533007,190.77746634738142,189.5939913206701,199.56511344244905,200.6865809899927,198.7716923179247,217.94445514508533,415.49108409084494,191.05358841543992,183.33977286167436,196.03782555460197,240.47851957680342,204.35831302947543,220.98123840139817,510.17409300870486
307,25.677777777777777,201.8354948717278,199.84794266874,212.39001616651373,194.2980073832975,195.43139119665753,197.78689927451686,199.5243314685242,182.39417175877685,187.73836769664325,199.579155403426,188.52168221908602,185.04498423336696,193.735171152484,182.94139119953013,190.8943437454749,194.88258128475383,196.84915183912813,206.78417183174173,191.25699664439688,185.23736677785428,191.79337490660828,194.9990325597413,192.73123006595785,210.17818540960218,190.91772549291954,189.7282394862929,199.69346796359213,200.8108003501755,198.91413510657404,218.07161693743853,415.60258021133654,191.18905709140483,183.46296692004418,196.164899319249,240.6051540503558,204.48426139738118,221.10497720870637,515.2970628103794
308,25.76111111111111,201.99170982167456,199.9973979970454,212.53149328362915,194.44181269478534,195.56979294699494,197.92675239568476,199.67166954573142,182.5349227058756,187.86901846441887,199.71320786093315,188.6484998003869,185.17439977799205,193.88434611452627,183.06961958611168,191.0262270663956,195.00316711338726,196.97121719438786,206.91780406273307,191.40936317300236,185.35525210156425,191.9297596669396,195.1287355022272,192.88403791601553,210.32377032111418,191.05803870639235,189.86261919738826,199.82186395855052,200.93509080225377,199.056682447781,218.19892134642646,415.7133706545169,191.324583413891,183.58623852387464,196.2920145858802,240.73192578536157,204.61028277033012,221.22883512295903,520.4335498366072
309,25.84722222222222,202.14807553647577,200.14690618146656,212.6730409473749,194.58568801042233,195.7082592491006,198.0666936937365,199.81915595117448,182.67571515073837,187.99971561028542,199.84731679013413,188.7753750650182,185.3038886534815,194.03366705035415,183.19793151488946,191.15814181982262,195.12383330737867,197.0933387729603,207.0515968142699,191.56187459072913,185.47330281143607,192.0662000917078,195.2585181846422,193.03694365782292,210.46956894738778,191.19840576304944,189.99712999196495,199.9503017730682,201.05945266568258,199.19933398813842,218.32636832012741,415.8234696493828,191.46016682976574,183.70958718943882,196.41917138549246,240.85883469631506,204.73637714398325,221.35281221401726,525.583236723633
310,25.930555555555557,202.3045904584072,200.2964673170947,212.81465928783217,194.72963381441338,195.84679014413126,198.2067236246563,199.9667890759694,182.81654903267648,188.13045911922558,199.98148254229235,188.90230803085387,185.43345122373248,194.18313240227639,183.32632700589085,191.29008775591893,195.2445803643157,197.21551658103212,207.18554990592364,191.71452919019134,185.59151867988365,192.2026961849535,195.38838103460853,193.1899464446701,210.61558088547244,191.33882644059315,190.1317714101919,200.07878175293212,201.1838862596844,199.34208937621105,218.45395780625054,415.93289133888584,191.5958067893503,183.8330124362121,196.54636975056468,240.9858806978339,204.8625445153054,221.4769085512033,530.7458072145464
311,26.01388888888889,202.46125303807298,200.44608150027682,212.9563484360815,194.8736505902698,195.9853856746644,198.34684264370924,200.11456731966723,182.95742429286312,188.2612489777646,200.1157054685907,189.02929871745596,185.5630878522818,194.3327406209947,183.45480608030465,191.42206462821355,195.3654087805535,197.33775062615538,207.3196631571412,191.8673252729564,185.70989948064815,192.33924795211405,195.51832447895416,193.34304543385693,210.76180573194563,191.4793005191786,190.26654299439807,200.2073042439724,201.30839190324912,199.48494826253557,218.5816897521359,416.0416497799327,191.73150274642,183.95651378687225,196.67360971505764,241.11306370465903,204.98878488256526,221.60112420330046,535.9209461592777
312,26.09722222222222,202.61806173440547,200.59574882861583,213.0981085242029,195.01773882080926,196.12404588469795,198.4870512054414,200.26248909025415,183.09834087433342,188.39208517397054,200.24998592013145,189.15634714607455,185.69279890230575,194.48249016560385,183.5833687604811,191.5540721936014,195.48631905121462,197.46004091724757,207.4539363872451,192.02026114954506,185.82844498879794,192.47585540002336,195.64834894371324,193.49623978669254,210.90824308291272,191.61982778141356,190.40144428907254,200.33586959206207,201.4329699151341,199.62791029962057,218.70956410475443,416.1497589433849,191.86725415820416,184.08009076729928,196.800891314414,241.24038363165474,205.11509824533553,221.72545923855327,541.1083395146011
313,26.180555555555557,202.7750150146654,200.74546940097048,213.23993968527577,195.16189898815583,196.26277081965057,198.6273497636796,200.41055280415145,183.23929872198434,188.52296769745396,200.3843242479363,189.28345333964802,185.8225847366204,194.63237950359164,183.71201506993194,191.68611021234344,195.60731167018918,197.58238746459142,207.58836941543325,192.1733351394313,185.94715498072856,192.61251853691215,195.77845485412575,193.64952866849572,211.05489253400697,191.76040801235874,190.5364748408645,200.46447814311716,201.55762061386406,199.77097514194645,218.83758081070798,416.2572327140589,192.00306048538616,184.2037429065756,196.92821458555844,241.3678403938086,205.24148460449277,221.84991372466732,546.3076743441325
314,26.26388888888889,202.93211135444173,200.89524331745537,213.38184205337893,195.30613157374,196.40156052636144,198.7677387715317,200.55875688621555,183.38029778257476,188.65389653936825,200.5187208029463,189.41061732280264,185.95244571768126,194.78240711083888,183.8407450333302,191.8181784480666,195.72838713013482,197.70479027983515,207.7229620607792,192.32654557104226,186.06602923416278,192.74923737240766,195.90864263463774,193.8029112485947,211.20175368038957,191.90104099952742,190.67163419858335,200.59313024309688,201.68234431773115,199.91414244596572,218.96573981622933,416.36408489072585,192.13892119210328,184.32746973698582,197.05557956689745,241.49543390623148,205.36794396221745,221.9744877288093,551.518638818331
315,26.34722222222222,203.0893492376518,201.04507067944095,213.52381576359068,195.45043705829858,196.54041505309044,198.90821868138642,200.7070997697379,183.5213380047255,188.7848716924093,200.65317593602202,189.53783912185298,186.08238220758355,194.93257147161935,183.96955867651042,191.95027666776383,195.84954592247664,197.82724937599224,207.85771414223194,192.47989078175854,186.18506752815063,192.88601191753395,196.03891270890122,193.9563867003273,211.3488261167496,192.0417265328858,190.80692191319844,200.7218262380032,201.807141344795,200.05741187010267,219.09404106718213,416.47032918611217,192.27483574594692,184.45127079401698,197.18298629831946,241.62316408415757,205.49447632199394,222.09918131760713,556.7409222145002
316,26.430555555555557,203.24672715654114,201.1949515895536,213.66586095198863,195.59481592187478,196.67933444951794,199.04878994491338,200.85557989644514,183.6624193389192,188.91589315081583,200.7876899979434,189.6651187648016,186.21239456806202,195.08287107859996,184.09845602646863,192.08240464179403,195.97078853740723,197.9497647674416,207.99262547861605,192.63336911791384,186.30426964306926,193.0228421847116,196.16926549977416,194.10995420104075,211.49610943730406,192.18246440485274,190.94233753783934,200.85056647388134,201.9320120128827,200.20078307475353,219.2224845090609,416.5759792268991,192.41080361796236,184.57514561635838,197.31043482119492,241.75103084294437,205.62108168861056,222.22399455714978,561.9742149167823
317,26.51388888888889,203.4042436116837,201.34488615167544,213.80797775564992,195.7392686438182,196.81831876674502,199.18945301306306,201.00419571649888,183.80354173750044,189.04696091036914,200.92226333940982,189.79245628133927,186.3424831604911,195.23330443284055,184.22743711136224,192.21456214388212,196.0921154638867,198.07233646992742,208.12769588863156,192.78697893479523,186.4236353606231,193.15972818775802,196.2997014293205,194.26361293209192,211.64360323579785,192.32325441029985,191.0778806277957,200.97935129681943,202.0569566395886,200.34425572228642,219.35107008699117,416.6810485537224,192.54682428264906,184.69909374590162,197.437925178376,241.8790340980727,205.74776006815944,222.34892751298736,567.2182084161659
318,26.59722222222222,203.56189711198166,201.49487447094455,213.950166312651,195.88379570278485,196.9573680572933,199.3302083360669,201.15294568849598,183.94470515467566,189.17807496839316,201.05689631104002,189.9198517028448,186.47264834588475,195.38387004379408,184.35650196051,192.34674895111897,196.21352718964266,198.19496450055937,208.2629251908541,192.94071859664297,186.54316446384377,193.2966699418872,196.4302209188102,194.41736207884708,211.79130710550388,192.46409634655157,191.2135507405173,201.10818105294862,202.18197554227464,200.48782947704146,219.47979774572923,416.78555062117346,192.68289721796035,184.8231147277407,197.56545741419697,242.00717376514672,205.8745114680367,222.4739802501311,572.4725953104817
319,26.683333333333334,203.71968617466555,201.64491665375482,214.09242676206784,196.02839757673706,197.0964823751051,199.47105636343724,201.30182827946828,184.08590954651325,189.3092353237546,201.19158926337218,190.04730506238513,186.60289048489653,195.5345664293064,184.48565060439228,192.47896484396153,196.33502420117026,198.31764887781236,208.39831320373472,193.09458647665065,186.66285673709007,193.4336674637098,196.56082438871914,194.57120083068213,211.93922063922278,192.60499001338508,191.349347435614,201.23705608844318,202.3070690380701,200.63150400533056,219.60866742966235,416.88949879779784,192.81902190530366,184.9472081101718,197.69303157447396,242.13544975989382,206.00133589694235,222.59915283305338,577.7370693043999
320,26.766666666666666,203.87760932529415,201.795012807756,214.2347592439758,196.17307474294358,197.23566177554324,199.61199754396728,201.45084196488278,184.22715487094342,189.4404419768627,201.32634254686397,190.17481639471532,186.73320993781968,195.6853921156165,184.61488307465072,192.61120960623265,196.45660698373206,198.44038962152672,208.5338597456001,193.2485809569651,186.78271196604805,193.5707207712332,196.69151225872926,194.72512838098237,212.08734342928327,192.74593521303026,191.4852702748558,201.3659767495202,202.4322374438717,200.7752789754377,219.7376790828087,416.9929063660967,192.95519782954034,185.07137344469356,197.82064770650496,242.2638619981648,206.12823336488034,222.72444532568773,583.0113252094379
321,26.85,204.03566509775453,201.94516304185368,214.3771638994496,196.31782767797955,197.37490631539117,199.7530323257311,201.59998522864157,184.3684410877584,189.5716949296695,201.4611565118924,190.30238573627858,186.86360706458697,195.83634563735635,184.7441994040885,192.74348302512118,196.57827602135822,198.5631867529082,208.66956463465237,193.4027004286864,186.90272993773095,193.70782988386145,196.82228494772838,194.8791439271427,212.23567506754188,192.88693175016982,191.62131882217275,201.49494338244,202.5574810763437,200.91915405761858,219.86683264881734,417.0957865225255,193.09142447898586,185.19561028600685,197.94830585906996,242.39241039593367,206.25520388315846,222.84985779142875,588.2950589439538
322,26.933333333333334,204.19385203426216,202.09536746620938,214.51964087056348,196.46265685772644,197.514216052853,199.8941611560838,201.74925656308187,184.50976815861216,189.7029941856696,201.59603150875387,190.43001312520616,186.99408222477078,195.98742553755093,184.87359962667017,192.87578489118204,196.7000317968463,198.68604029452777,208.8054276889692,193.5569432918679,187.02291044047922,193.8449948223952,196.95314287381038,195.0332466705675,212.38421514538308,193.0279794319392,191.75749264365513,201.62395633350582,202.68280025191754,201.06312892410102,219.9961280709682,417.19815237749503,193.2277013454096,185.31991819201488,198.0760060824308,242.52109486929785,206.3822474643884,222.97539029313216,593.5879675331471
323,27.016666666666666,204.3521686853607,202.2456261922404,214.66219030039105,196.60756275737216,197.65359104755333,200.03538448166128,201.89865446897593,184.65113604702066,189.83433974990038,201.73096788766432,190.5576986013175,187.12463577758314,196.13863036761828,185.00308377752174,193.008114998336,196.82187479176142,198.80895027032187,208.94144872650378,193.71130795551625,187.1432532639605,193.98221560903187,197.08408645427505,195.18743581667064,212.53296325371926,193.1690780679266,191.89379130755324,201.7530159490639,202.80819528679234,201.20720324908459,220.12556529217218,417.30001695537067,193.36402792403504,185.4442967238232,198.2037484283313,242.64991533447798,206.50936412248586,223.10104289311488,598.8897491090611
324,27.1,204.51061360992213,202.39593933261992,214.80481233300526,196.75254585141099,197.79303136053758,200.17670274838036,202.04817745553117,184.7925447183617,189.96573162894177,201.865965998759,190.68544220612011,187.2552680818756,196.2899586873694,185.1326518929306,193.14047314386994,196.9438054864362,198.93191670559224,209.0776275650848,193.8657928375913,187.2637581991697,194.11949226736547,197.21511610562825,195.3417105748756,212.6819189829907,193.31022747017295,192.0302143842775,201.88212257550353,202.9336664969345,201.35137670874087,220.255144254971,417.4013931944731,193.50040371353958,185.56874544573958,198.33153294999715,242.7788717078181,206.63655387267033,223.22681565315486,604.2001029105836
325,27.183333333333334,204.6691853751468,202.546307001277,214.94750711347865,196.89760661364357,197.93253705427156,200.31811640143874,202.1978240403901,184.93399413987507,190.09716983091644,202.0010261920926,190.81324398280964,187.3859794961394,196.44140906500837,185.2623040103457,193.27285912843666,197.06582435997075,199.05493962700606,209.21396402241658,194.02039636500626,187.38442503842887,194.25682482238676,197.34623224358174,195.49607015861525,212.83108192316564,193.451427453172,192.16676144639848,202.011276559257,203.05921419807785,201.4956489812133,220.3848649015373,417.50229394707765,193.63682821605468,185.6932639252742,198.45935970213594,242.90796390578544,206.76381673146528,223.3527086344913,609.5187292834426
326,27.266666666666666,204.8278825565633,202.69672931339653,215.09027478788303,197.04274551717697,198.07210819264182,200.45962588531506,202.34759274963022,185.07548428066232,190.2286543654897,202.13614881763925,190.9411039762698,187.51677037850536,196.5929800771323,185.3920401683773,193.40527275605504,197.18793189023268,199.1780190625958,209.3504579160788,194.17511697362755,187.50525357538731,194.3942133004831,197.47743528305324,195.65051378533207,212.98045166374018,193.59267783387017,192.3034320686468,202.14047824679972,203.18483870572373,201.64001974661727,220.5147271736747,417.60273197941444,193.77330093716586,185.8178517331396,198.58722874093726,243.03719184497072,206.89115271669806,223.4787218978244,614.8453296802086
327,27.35,204.98670373802855,202.84720638541933,215.23311550328972,197.1879630344245,198.21174484095545,200.60123164376887,202.49748211776432,185.217015111687,190.36018524386952,202.27133422529252,191.06902223307245,187.64764108674382,196.74467030873126,185.52186040679712,193.53771383410987,197.31012855385706,199.3011550417593,209.48710906352676,194.32995310827482,187.62624360502153,194.53165772943856,197.60872563816656,195.80504067647803,213.13002779373835,193.73397843166674,192.44022582791325,202.26972798464993,203.31054033514081,201.78448868704007,220.64473101281757,417.702719971669,193.90982138591252,185.94250844325052,198.71514012407255,243.1665554420878,207.01856184749994,223.6048555033156,620.1796066602978
328,27.433333333333334,205.14564751172776,202.99773833504193,215.3760294077694,197.3332596371061,198.35144706594016,200.7429341198406,202.64749068774017,185.35858660577452,190.49176247880655,202.4065827648653,191.1969988014776,187.77859197826484,196.8964783531884,185.65176476653832,193.6701821733519,197.43241482624657,199.42434759525977,209.62391728209124,194.48490322272102,187.7473949236352,194.66915813843391,197.74010372225135,195.95965005751455,213.27980990171204,193.87532906841372,192.5771423032487,202.39902611936907,203.4363194013653,201.9290554865409,220.77487636003136,417.80227051798124,194.0463890747882,186.06723363272405,198.84309391069516,243.29605461397392,207.14604414430607,223.73110951058737,625.5212638899666
329,27.51944444444444,205.3047124781744,203.14832528121687,215.51901665039225,197.47863579624783,198.4912149357443,200.88473375585158,202.79761701094063,185.5001987376122,190.62338608459413,202.54189478609004,191.32503373143334,187.90962341011803,197.04840281227987,185.78175328969553,193.80267758789796,197.55479118157126,199.5475967552258,209.7608823889786,194.63996577969243,187.86870732885927,194.80671455804654,197.87156994784334,196.1143411579127,213.42979757574116,194.01672956841585,192.71418107586416,202.5283729975615,203.5621762192007,202.0737198311509,220.90516315601226,417.90139612644623,194.1830035197404,186.19202688187963,198.97109016144043,243.42568927758967,207.27359962885555,223.85748397872337,630.8700061423124
330,27.602777777777774,205.46389724621028,203.29896734415246,215.66207738122773,197.62409198218234,198.63104851993677,201.026630993404,202.94785964718372,185.64185148374918,190.75505607706822,202.67727063861844,191.45312707457583,188.04073573899257,197.20044229617486,185.91182601952477,193.9351998952308,197.67725809276874,199.67090255515134,209.89800420127062,194.7951392508685,187.99018061965185,194.94432702025054,198.0031247266842,196.26911321115296,213.57999040343347,194.1581797584306,192.8513417291307,202.6577689658746,203.68811110321803,202.2184814088731,221.03559134108747,418.000109219114,194.3196642401706,186.316887774239,199.0991289384255,243.55545935001888,207.40122832419135,223.98397896626835,636.2255392972797
331,27.68611111111111,205.62320043300554,203.4496646453129,215.80521175134487,197.7696286645485,198.77094788950714,201.16862627338105,203.09821716472254,185.78354482259664,190.88677247360746,202.81271067202175,191.5812788842294,188.17192932121728,197.35259542343553,186.0419830004435,194.06774891619924,197.79981603154417,199.79426502989566,210.03528253592475,194.95042211688195,188.11181459629827,195.08199555841665,198.1347684697216,196.42396545472533,213.7303879719246,194.29967946766828,192.98862384857958,202.78721437099887,203.81412436775568,202.36333990968242,221.166160855215,418.0984221319893,194.45637075893433,186.44181589652624,199.22721030524954,243.68536474846871,207.52893025466037,224.11059453122817,641.5875703416536
332,27.76944444444444,205.7826206640586,203.60041730741824,215.94841991281206,197.91524631229163,198.91091311686554,201.31072003594676,203.24868814024524,185.92527873442748,191.0185352931332,202.94821523579063,191.7094892154065,188.3032045127606,197.50486082101716,186.17222427803063,194.200324475018,197.9224654683701,199.91768421568344,210.1727172097738,195.10581286731883,188.23360906041108,195.21972020731232,198.26650158710913,196.57889713012938,213.88098986787818,194.44122852779188,193.12602702190208,202.91670955966765,203.94021632691954,202.50829502552574,221.29687163798383,418.1963471150319,194.5931226023411,186.5668108386677,199.3553343269936,243.8154053902697,207.65670544591342,224.23733073106996,646.9558073690605
333,27.852777777777774,205.94215657319617,203.75122545444438,216.09170201869705,198.0609453936635,199.05094427584274,201.452912720546,203.39927115887517,186.0670532013766,191.15034455610942,203.08378467933505,191.83775812480766,188.4345616692305,197.65723712426797,186.30254989902645,194.33292639926782,198.04520687248663,200.04116015010464,210.31030803952618,195.26131000071848,188.35556381493006,195.35750100310167,198.39832448820644,196.73390748287417,214.03179567748566,194.58282677291723,193.26355083894967,203.04625487865746,204.06638729458288,202.65334645032186,221.42772362861385,418.2938963321567,194.7299193001545,186.69187219379205,199.4835010702206,243.94558119287558,207.78455392490517,224.36418762272174,652.3299595799735
334,27.93611111111111,206.1018068025732,203.9020892116231,216.2350582230671,198.20672637622215,199.1910414416901,201.5952047659047,203.5499648141707,186.20886820744084,191.28220028454277,203.21941935198456,191.96608567082157,188.56600114587468,197.8097229769292,186.43295991133277,194.46555451989548,198.16804071190145,200.1646928721147,210.44805484176584,195.41691202457335,188.47767866412215,195.49533798334545,198.5302375815791,196.88899576247826,214.18280498646652,194.72447403961286,193.4011948917339,203.1758506747878,204.19263758438638,202.79849387996143,221.55871676595578,418.39108186123315,194.86676038559204,186.8169995582303,199.61171060297545,244.07589207386349,207.91247571989425,224.49116526257285,657.7097372817025
335,28.01944444444444,206.2615700026731,204.053008705442,216.37848868098888,198.3525897268321,199.33120469107956,201.73759661002953,203.70076770812534,186.35072373847882,191.41410250198254,203.35511960298797,192.09447191352496,188.69752329758026,197.96231703113523,186.56345436401276,194.59820867121365,198.29096745338958,200.28828242203437,210.58595743295223,195.5726174553293,188.59995341358152,195.63323118700112,198.66224127499868,197.0441612224697,214.33401738006796,194.86617016690008,193.53895877442636,203.30549729492114,204.31896750973814,202.94373701230708,221.6898509884913,418.48791569408564,195.0036453953253,186.9421925315158,199.73996299478495,244.20633795093386,208.04047086044318,224.6182637064737,663.0948518884038
336,28.102777777777774,206.4214448323074,204.2039840636446,216.52199354852843,198.4985359116641,199.47143410210373,201.88008869020817,203.85167845116763,186.49261978221108,191.54605123352076,203.49088578151358,192.2229169146827,188.82912847887414,198.11501794741326,186.69403330729105,194.7308886909011,198.41398756249367,200.4119288415497,210.7240156294203,195.7284248183854,188.72238787022954,195.7711806544228,198.7943359754427,197.19940312038617,214.48543244306535,195.0079149962529,193.6768420833589,203.435195085963,204.44537738381376,203.08907554719332,221.82112623433292,418.5844097364939,195.14057386947982,187.06745071638417,199.8682583166578,244.33691874191038,208.1685393774184,224.7454830097358,668.4850159210778
337,28.18611111111111,206.58142995861607,204.35501541523024,216.66557298275123,198.64456539619547,199.61172975427576,202.02268144300916,204.00269566216136,186.63455632822013,191.67804650579205,203.62671823664914,192.35142073774784,188.9608170439227,198.26782439468371,186.8246967925537,194.86359442000253,198.53710150352381,200.5356321737122,210.86222924738058,195.88433264809407,188.8449818423148,195.9091864273613,198.9265220890947,197.35472071777474,214.6370497597617,195.14970837159822,193.8148444170234,203.56494439486193,204.57186751955618,203.2345091864266,221.95254244122413,418.6805758081921,195.27754535163524,187.19277371877337,199.9965966410846,244.46763436474012,208.29668130299024,224.8728232271318,673.8799430075651
338,28.26944444444444,206.74152405706727,204.5061028904541,216.80922714172218,198.7906786452098,199.75209172852948,202.1653753042819,204.15381796840524,186.77653336795032,191.81008834697374,203.76261731740172,192.4799834478615,189.092589346532,198.42073505025994,186.9554448723482,194.99632570292863,198.66030973955765,200.65939246293865,211.000598102919,196.04033948776083,188.96773513941315,196.04724854896406,199.05880002134418,197.510113280192,214.78886891398815,195.29155013931558,193.95296537607183,203.6947455686095,204.6984382296758,203.38003763378526,222.08409954653933,418.7764256428695,195.41455938882507,187.31816114782364,200.12497804203795,244.59848473749344,208.4248966706329,225.00028441289547,679.2793478825479
339,28.355555555555554,206.90172581145757,204.6572466208272,216.95295618450564,198.93687612279706,199.89252010721924,202.3081707091568,204.30504400563322,186.9185508947079,191.94217678678584,203.89858337269794,192.60860511185285,189.22444574014764,198.57374859984827,187.08627760038348,195.1290823874561,198.78361273244022,200.78320975501128,211.1391220119972,196.19644388964457,189.09064757242757,196.18536706377526,199.19117017678664,197.6655800772042,214.94088948910365,195.43344014823734,194.0912045633163,203.82459895424026,204.82508982665047,203.5256605950196,222.2157974872837,418.87197088817027,195.551615531537,187.4436126158776,200.25340259497227,244.72946977836398,208.55318551512457,225.12786662072173,684.6829463875547
340,28.438888888888886,207.06203391391176,204.80844673911656,217.0967602711653,199.08315829235366,200.03301497412008,202.45106809204503,204.45637241801427,187.06060890366098,192.07431185649097,204.03461675138374,192.73728579823927,189.3563865778549,198.72686373754817,187.2171950315299,195.26186432472758,198.90701094278415,200.9070840970776,211.27780079045215,196.3526444149575,189.21371895358826,196.3235420177357,199.32363295922352,197.82112038238694,215.09311106799504,195.57537824964857,194.22956158372898,203.95450489883183,204.95182262272542,203.6713777778517,222.34763620009346,418.9672231056936,195.6887133337126,187.56912773848018,200.38187037682397,244.8605894056687,208.6815478725473,225.25556990376663,690.0904554709537
341,28.522222222222226,207.22244706488297,204.95970337934483,217.24063956276436,199.22952561658235,200.1735764144276,202.5940678866388,204.60780185815253,187.20270739183962,192.20649358889446,204.1707178022245,192.86602557722622,189.48841221237853,198.88007916585207,187.34819722181928,195.39467136925177,199.0305048299696,201.03101553765055,211.41663425399642,196.50893963386497,189.33694909645266,196.46177345818285,199.45618877166223,197.9767334733254,215.2455332330771,195.71736429728713,194.36803604444228,204.08446374950483,205.07863692991336,203.81718889197572,222.4796156212356,419.0621937709933,195.8258523527475,187.69470613437852,200.5103814660113,244.99184353784793,208.80998378028704,225.38339431464732,695.5015931879566
