,Time(h),6803_WT_rep1,6803_WT_rep1_reg,6803_WT_rep1_signal,6803_WT_rep1_smoothed,6803_WT_rep2,6803_WT_rep2_reg,6803_WT_rep2_signal,6803_WT_rep2_smoothed,6803_WT_rep3,6803_WT_rep3_reg,6803_WT_rep3_signal,6803_WT_rep3_smoothed,6803_WT_rep4,6803_WT_rep4_reg,6803_WT_rep4_signal,6803_WT_rep4_smoothed,6803_WT_mean,6803_WT_sd,6803_deltaKaiA3_rep3,6803_deltaKaiA3_rep3_reg,6803_deltaKaiA3_rep3_signal,6803_deltaKaiA3_rep3_smoothed,6803_deltaKaiA3_rep4,6803_deltaKaiA3_rep4_reg,6803_deltaKaiA3_rep4_signal,6803_deltaKaiA3_rep4_smoothed,6803_deltaKaiA3_rep1,6803_deltaKaiA3_rep1_reg,6803_deltaKaiA3_rep1_signal,6803_deltaKaiA3_rep1_smoothed,6803_deltaKaiA3_rep2,6803_deltaKaiA3_rep2_reg,6803_deltaKaiA3_rep2_signal,6803_deltaKaiA3_rep2_smoothed,6803_deltaKaiA3_mean,6803_deltaKaiA3_sd,6803_deltaKaiC3_rep1,6803_deltaKaiC3_rep1_reg,6803_deltaKaiC3_rep1_signal,6803_deltaKaiC3_rep1_smoothed,6803_deltaKaiC3_rep2,6803_deltaKaiC3_rep2_reg,6803_deltaKaiC3_rep2_signal,6803_deltaKaiC3_rep2_smoothed,6803_deltaKaiC3_rep3,6803_deltaKaiC3_rep3_reg,6803_deltaKaiC3_rep3_signal,6803_deltaKaiC3_rep3_smoothed,6803_deltaKaiC3_rep4,6803_deltaKaiC3_rep4_reg,6803_deltaKaiC3_rep4_signal,6803_deltaKaiC3_rep4_smoothed,6803_deltaKaiC3_mean,6803_deltaKaiC3_sd,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3B3_rep3_reg,6803_deltaKaiA3B3_rep3_signal,6803_deltaKaiA3B3_rep3_smoothed,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3B3_rep4_reg,6803_deltaKaiA3B3_rep4_signal,6803_deltaKaiA3B3_rep4_smoothed,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3B3_rep1_reg,6803_deltaKaiA3B3_rep1_signal,6803_deltaKaiA3B3_rep1_smoothed,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3B3_rep2_reg,6803_deltaKaiA3B3_rep2_signal,6803_deltaKaiA3B3_rep2_smoothed,6803_deltaKaiA3B3_mean,6803_deltaKaiA3B3_sd,6803_deltaKaiB3C3_rep1,6803_deltaKaiB3C3_rep1_reg,6803_deltaKaiB3C3_rep1_signal,6803_deltaKaiB3C3_rep1_smoothed,6803_deltaKaiB3C3_rep2,6803_deltaKaiB3C3_rep2_reg,6803_deltaKaiB3C3_rep2_signal,6803_deltaKaiB3C3_rep2_smoothed,6803_deltaKaiB3C3_rep3,6803_deltaKaiB3C3_rep3_reg,6803_deltaKaiB3C3_rep3_signal,6803_deltaKaiB3C3_rep3_smoothed,6803_deltaKaiB3C3_rep4,6803_deltaKaiB3C3_rep4_reg,6803_deltaKaiB3C3_rep4_signal,6803_deltaKaiB3C3_rep4_smoothed,6803_deltaKaiB3C3_mean,6803_deltaKaiB3C3_sd,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA3B3C3_rep3_reg,6803_deltaKaiA3B3C3_rep3_signal,6803_deltaKaiA3B3C3_rep3_smoothed,6803_deltaKaiA3B3C3_rep4,6803_deltaKaiA3B3C3_rep4_reg,6803_deltaKaiA3B3C3_rep4_signal,6803_deltaKaiA3B3C3_rep4_smoothed,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA3B3C3_rep1_reg,6803_deltaKaiA3B3C3_rep1_signal,6803_deltaKaiA3B3C3_rep1_smoothed,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA3B3C3_rep2_reg,6803_deltaKaiA3B3C3_rep2_signal,6803_deltaKaiA3B3C3_rep2_smoothed,6803_deltaKaiA3B3C3_mean,6803_deltaKaiA3B3C3_sd,6803_deltaKaiB3_rep1,6803_deltaKaiB3_rep1_reg,6803_deltaKaiB3_rep1_signal,6803_deltaKaiB3_rep1_smoothed,6803_deltaKaiB3_rep2,6803_deltaKaiB3_rep2_reg,6803_deltaKaiB3_rep2_signal,6803_deltaKaiB3_rep2_smoothed,6803_deltaKaiB3_rep3,6803_deltaKaiB3_rep3_reg,6803_deltaKaiB3_rep3_signal,6803_deltaKaiB3_rep3_smoothed,6803_deltaKaiB3_rep4,6803_deltaKaiB3_rep4_reg,6803_deltaKaiB3_rep4_signal,6803_deltaKaiB3_rep4_smoothed,6803_deltaKaiB3_mean,6803_deltaKaiB3_sd,6803_deltaKaiA3C3_rep1,6803_deltaKaiA3C3_rep1_reg,6803_deltaKaiA3C3_rep1_signal,6803_deltaKaiA3C3_rep1_smoothed,6803_deltaKaiA3C3_rep2,6803_deltaKaiA3C3_rep2_reg,6803_deltaKaiA3C3_rep2_signal,6803_deltaKaiA3C3_rep2_smoothed,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3C3_rep3_reg,6803_deltaKaiA3C3_rep3_signal,6803_deltaKaiA3C3_rep3_smoothed,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3C3_rep4_reg,6803_deltaKaiA3C3_rep4_signal,6803_deltaKaiA3C3_rep4_smoothed,6803_deltaKaiA3C3_mean,6803_deltaKaiA3C3_sd,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA1B1C1_rep1_reg,6803_deltaKaiA1B1C1_rep1_signal,6803_deltaKaiA1B1C1_rep1_smoothed,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA1B1C1_rep2_reg,6803_deltaKaiA1B1C1_rep2_signal,6803_deltaKaiA1B1C1_rep2_smoothed,6803_deltaKaiA1B1C1_rep3,6803_deltaKaiA1B1C1_rep3_reg,6803_deltaKaiA1B1C1_rep3_signal,6803_deltaKaiA1B1C1_rep3_smoothed,6803_deltaKaiA1B1C1_rep4,6803_deltaKaiA1B1C1_rep4_reg,6803_deltaKaiA1B1C1_rep4_signal,6803_deltaKaiA1B1C1_rep4_smoothed,6803_deltaKaiA1B1C1_mean,6803_deltaKaiA1B1C1_sd,6803_Wilde_WT_rep1,6803_Wilde_WT_rep1_reg,6803_Wilde_WT_rep1_signal,6803_Wilde_WT_rep1_smoothed,6803_Wilde_WT_rep2,6803_Wilde_WT_rep2_reg,6803_Wilde_WT_rep2_signal,6803_Wilde_WT_rep2_smoothed,6803_Wilde_mean,6803_Wilde_sd
22,1.85,173.31,,,,172.96,,,,166.44,,,,163.66,,,,,,166.31,,,,150.92,,,,160.05,,,,162.85,,,,,,180.09,,,,157.97,,,,160.78,,,,160.67,,,,,,162.38,,,,170.54,,,,171.43,,,,169.21,,,,,,162.12,,,,158.71,,,,167.87,,,,160.03,,,,,,165.36,,,,155.24,,,,168.88,,,,176.84,,,,,,151.55,,,,157.08,,,,159.82,,,,154.76,,,,,,165.54,,,,163.49,,,,170.84,,,,213.9,,,,,,176.05,,,,177.93,,,,188.05,,,,190.57,,,,,,366.26,,,,379.85,,,,,
23,1.9333333333333331,173.16,,,,172.8,,,,166.29,,,,163.65,,,,,,166.1,,,,150.93,,,,160.43,,,,162.69,,,,,,180.21,,,,158.31,,,,160.5,,,,160.28,,,,,,162.19,,,,170.34,,,,171.35,,,,169.04,,,,,,162.23,,,,158.75,,,,168.14,,,,159.99,,,,,,165.37,,,,155.3,,,,169.34,,,,176.66,,,,,,151.84,,,,161.46,,,,159.77,,,,154.75,,,,,,165.53,,,,163.62,,,,171.03,,,,212.66,,,,,,176.1,,,,178.12,,,,187.97,,,,190.61,,,,,,363.54,,,,384.3,,,,,
24,2.0166666666666666,172.85,,,,173.04,,,,166.5,,,,163.18,,,,,,166.24,,,,150.72,,,,160.27,,,,163.1,,,,,,180.07,,,,157.94,,,,160.75,,,,160.22,,,,,,162.03,,,,170.28,,,,171.49,,,,168.45,,,,,,162.64,,,,158.92,,,,168.15,,,,160.18,,,,,,165.4,,,,155.04,,,,169.17,,,,176.96,,,,,,151.91,,,,160.82,,,,159.94,,,,155.15,,,,,,165.71,,,,163.47,,,,170.99,,,,213.43,,,,,,176.36,,,,177.89,,,,187.91,,,,191.01,,,,,,344.29,,,,389.57,,,,,
25,2.1,172.99,,,,172.85,,,,166.25,,,,163.48,,,,,,165.96,,,,150.85,,,,160.1,,,,162.26,,,,,,180.41,,,,157.76,,,,160.78,,,,160.67,,,,,,161.99,,,,170.22,,,,171.25,,,,168.84,,,,,,162.81,,,,159.16,,,,168.44,,,,160.4,,,,,,165.4,,,,155.21,,,,169.05,,,,176.84,,,,,,152.12,,,,160.72,,,,160.19,,,,155.14,,,,,,165.62,,,,163.63,,,,171.05,,,,213.08,,,,,,176.47,,,,178.18,,,,188.09,,,,190.44,,,,,,345.6,,,,384.4,,,,,
26,2.183333333333333,172.95,,,,172.78,,,,166.26,,,,163.18,,,,,,166.29,,,,150.96,,,,160.18,,,,163.19,,,,,,180.07,,,,158.08,,,,160.64,,,,160.94,,,,,,161.87,,,,170.14,,,,170.95,,,,168.95,,,,,,162.6,,,,159.12,,,,168.59,,,,160.56,,,,,,165.65,,,,155.29,,,,169.19,,,,176.83,,,,,,152.09,,,,160.57,,,,160.01,,,,155.13,,,,,,165.65,,,,163.9,,,,171.19,,,,212.69,,,,,,176.48,,,,178.07,,,,188.24,,,,191.05,,,,,,352.36,,,,382.7,,,,,
27,2.2666666666666666,173.18,,,,172.98,,,,166.14,,,,163.27,,,,,,165.97,,,,150.9,,,,160.1,,,,162.96,,,,,,180.34,,,,158.25,,,,161.09,,,,160.74,,,,,,161.92,,,,170.03,,,,170.89,,,,169.09,,,,,,163.02,,,,159.08,,,,168.26,,,,160.71,,,,,,165.72,,,,155.34,,,,169.37,,,,177.01,,,,,,152.38,,,,160.46,,,,160.15,,,,155.71,,,,,,166.05,,,,164.01,,,,171.28,,,,213.24,,,,,,176.75,,,,178.4,,,,188.51,,,,191.06,,,,,,348.55,,,,375.69,,,,,
28,2.35,173.0,,,,172.87,,,,166.39,,,,163.68,,,,,,165.93,,,,151.05,,,,160.08,,,,163.24,,,,,,180.19,,,,158.0,,,,160.72,,,,160.84,,,,,,161.97,,,,169.92,,,,171.02,,,,168.75,,,,,,163.19,,,,159.44,,,,168.95,,,,160.91,,,,,,165.55,,,,155.45,,,,169.26,,,,177.04,,,,,,152.68,,,,160.32,,,,160.6,,,,155.44,,,,,,166.07,,,,164.29,,,,171.43,,,,214.13,,,,,,176.49,,,,178.5,,,,188.7,,,,191.14,,,,,,338.02,,,,395.36,,,,,
29,2.436111111111111,173.15,,,,172.71,,,,166.33,,,,163.7,,,,,,165.9,,,,150.68,,,,160.18,,,,162.72,,,,,,180.19,,,,158.21,,,,161.11,,,,161.16,,,,,,161.98,,,,169.98,,,,170.95,,,,168.69,,,,,,163.3,,,,159.65,,,,168.87,,,,160.94,,,,,,165.57,,,,155.51,,,,169.41,,,,177.1,,,,,,152.87,,,,160.13,,,,160.64,,,,155.81,,,,,,166.39,,,,164.46,,,,171.62,,,,213.74,,,,,,176.74,,,,178.74,,,,189.01,,,,191.47,,,,,,348.62,,,,392.04,,,,,
30,2.5194444444444444,172.73,,,,172.98,,,,166.33,,,,163.48,,,,,,165.73,,,,150.92,,,,160.34,,,,162.73,,,,,,180.55,,,,158.06,,,,161.19,,,,160.99,,,,,,161.93,,,,169.67,,,,170.9,,,,168.63,,,,,,163.35,,,,159.42,,,,168.97,,,,160.91,,,,,,165.78,,,,155.7,,,,169.73,,,,177.36,,,,,,152.89,,,,160.31,,,,160.7,,,,155.62,,,,,,166.47,,,,164.26,,,,171.59,,,,214.49,,,,,,177.2,,,,178.76,,,,188.78,,,,191.72,,,,,,356.8,,,,388.97,,,,,
31,2.602777777777778,173.09,,,,172.96,,,,166.38,,,,163.63,,,,,,165.86,,,,150.73,,,,160.28,,,,162.76,,,,,,180.35,,,,158.06,,,,161.18,,,,160.96,,,,,,161.97,,,,169.81,,,,171.1,,,,168.59,,,,,,163.43,,,,159.52,,,,169.14,,,,161.08,,,,,,165.79,,,,155.73,,,,169.86,,,,177.37,,,,,,152.69,,,,160.49,,,,160.72,,,,156.11,,,,,,166.46,,,,164.28,,,,171.65,,,,213.87,,,,,,176.74,,,,178.81,,,,189.01,,,,191.36,,,,,,357.76,,,,384.14,,,,,
32,2.686111111111111,172.96,,,,173.01,,,,166.58,,,,163.11,,,,,,165.97,,,,150.91,,,,160.21,,,,162.82,,,,,,180.36,,,,158.16,,,,161.04,,,,161.26,,,,,,161.79,,,,169.86,,,,170.88,,,,168.57,,,,,,163.56,,,,159.56,,,,169.36,,,,161.17,,,,,,165.65,,,,155.45,,,,169.46,,,,177.32,,,,,,153.05,,,,160.3,,,,160.78,,,,155.77,,,,,,166.32,,,,164.47,,,,171.76,,,,214.48,,,,,,177.07,,,,178.93,,,,189.32,,,,191.6,,,,,,353.55,,,,397.32,,,,,
33,2.7694444444444444,173.06,,,,172.89,,,,166.7,,,,163.57,,,,,,165.94,,,,150.69,,,,160.31,,,,162.82,,,,,,180.47,,,,158.49,,,,161.55,,,,161.24,,,,,,161.96,,,,169.84,,,,170.63,,,,168.51,,,,,,163.56,,,,159.87,,,,169.49,,,,161.15,,,,,,166.12,,,,155.79,,,,169.69,,,,177.46,,,,,,153.14,,,,160.29,,,,161.03,,,,156.14,,,,,,166.67,,,,164.61,,,,172.0,,,,214.2,,,,,,177.32,,,,178.95,,,,189.22,,,,191.84,,,,,,342.44,,,,374.92,,,,,
34,2.852777777777778,173.02,,,,172.85,,,,166.51,,,,163.69,,,,,,165.96,,,,151.17,,,,160.15,,,,162.85,,,,,,180.46,,,,158.25,,,,161.42,,,,161.11,,,,,,161.74,,,,169.87,,,,170.7,,,,168.66,,,,,,163.93,,,,159.9,,,,169.53,,,,161.41,,,,,,165.95,,,,155.58,,,,169.7,,,,177.06,,,,,,153.13,,,,160.27,,,,161.11,,,,156.28,,,,,,166.5,,,,164.62,,,,171.86,,,,213.83,,,,,,177.35,,,,179.13,,,,189.06,,,,191.88,,,,,,361.89,,,,399.96,,,,,
35,2.936111111111111,173.03,,,,173.08,,,,166.48,,,,163.49,,,,,,166.14,,,,151.06,,,,160.18,,,,163.06,,,,,,180.81,,,,158.31,,,,161.3,,,,161.14,,,,,,161.84,,,,169.74,,,,170.74,,,,168.33,,,,,,163.88,,,,160.08,,,,169.45,,,,161.52,,,,,,165.93,,,,155.8,,,,169.65,,,,177.36,,,,,,153.09,,,,160.19,,,,161.15,,,,156.28,,,,,,167.03,,,,164.81,,,,171.96,,,,213.73,,,,,,177.41,,,,179.23,,,,189.38,,,,192.06,,,,,,355.88,,,,383.79,,,,,
36,3.0194444444444444,173.0,172.19563735344073,0.8043626465592476,,173.18,172.3964234595426,0.7835765404574442,,166.55,165.84132970506678,0.7086702949332194,,163.47,163.0890354507938,0.38096454920620565,,,,166.26,161.26321094167488,4.996789058325123,,150.99,146.41140540413062,4.578594595869383,,160.4,156.18635370570138,4.213646294298624,,162.76,159.2027536828365,3.5572463171635125,,,,180.58,176.4431139531664,4.136886046833596,,158.65,154.44610243456356,4.203897565436468,,161.36,157.9236764523377,3.4363235476622833,,161.06,157.19199576476262,3.8680042352373483,,,,161.71,156.12351474898975,5.586485251010251,,169.87,164.13564599254653,5.734354007453459,,170.94,165.28960467759885,5.650395322401155,,168.56,163.47892932864295,5.081070671357061,,,,163.87,160.49197416351674,3.378025836483264,,160.0,156.60797767332446,3.392022326675553,,169.57,166.13453799657378,3.4354620034261893,,161.5,158.6891312532366,2.8108687467633904,,,,166.34,161.44201995994774,4.8979800400522775,,155.9,151.37278221568448,4.527217784315531,,169.93,165.75587808926073,4.174121910739278,,177.48,173.33272495343311,4.147275046566864,,,,153.54,151.47018960182504,2.069810398174945,,159.65,160.45413196762277,-0.8041319676227859,,161.22,160.1810444048712,1.038955595128846,,156.46,155.24388521471133,1.2161147852886633,,,,166.71,163.21375336554766,3.496246634452351,,164.77,161.17180985946226,3.5981901405377648,,172.03,168.63595362439224,3.3940463756077244,,214.25,211.62046389442892,2.629536105571112,,,,177.81,177.0625231674168,0.7474768325832082,,179.67,179.84434104359792,-0.17434104359790878,,189.63,188.91706751551413,0.7129324844858543,,192.3,191.5755615514856,0.7244384485144144,,,,358.09,292.89220231441504,65.1977976855849,,398.59,924.7840567626681,-526.1940567626717,,,
37,3.102777777777778,173.01,172.22565128964789,0.7843487103520838,,173.07,172.41597710606504,0.6540228939349912,,166.71,165.8653861748629,0.8446138251371084,,164.27,163.10918129277835,1.1608187072216734,,,,166.13,161.39763492611414,4.732365073885876,,151.09,146.5324291139335,4.557570886066507,,160.11,156.2956561154821,3.814343884517908,,162.79,159.29096434671274,3.49903565328726,,,,180.6,176.5669152544454,4.033084745554576,,158.73,154.55845731500767,4.171542684992336,,161.62,158.02654439066885,3.59345560933113,,161.28,157.30876008821633,3.971239911783639,,,,161.94,156.2685211165615,5.671478883438502,,169.68,164.26761105105106,5.412388948948927,,170.67,165.41926761561342,5.250732384386569,,168.66,163.59101600210494,5.068983997895067,,,,164.22,160.60963469095657,3.6103653090434342,,159.97,156.71416007512218,3.2558399248778276,,169.64,166.23701557256203,3.4029844274379366,,161.63,158.77075660471303,2.8592433952869674,,,,165.93,161.57719468201287,4.35280531798715,,155.82,151.49694562737062,4.323054372629378,,169.84,165.8506213677826,3.989378632217414,,177.37,173.4344781028949,3.935521897105093,,,,153.65,151.57262085782975,2.077379142170252,,159.37,160.51435840763253,-1.144358407632544,,161.46,160.25570816731735,1.204291832682691,,156.81,155.3178226382768,1.4921773617231897,,,,166.95,163.33503294846878,3.6149670515312127,,165.19,161.298326787804,3.8916732121960087,,172.02,168.75343689274666,3.266563107253314,,214.83,211.70650052243164,3.123499477568408,,,,177.86,177.14642194367337,0.7135780563266445,,179.73,179.91874144888797,-0.18874144888795583,,189.56,189.00504757859002,0.5549524214099718,,192.53,191.6714848155324,0.8585151844676011,,,,357.38,294.0002141501137,63.37978584988625,,380.24,910.9751814841801,-530.7351814841836,,,
38,3.186111111111111,173.14,172.25654508182458,0.8834549181753809,,173.29,172.43642597245204,0.8535740275479906,,166.62,165.8903200860396,0.7296799139604021,,164.47,163.1302647070111,1.3397352929889135,,,,165.7,161.53213228286023,4.1678677171397736,,151.33,146.65357939012267,4.676420609877333,,160.24,156.40516300999343,3.8348369900065764,,162.96,159.3795083679176,3.5804916320824223,,,,180.64,176.69078868497732,3.9492113150226524,,158.66,154.67091949978456,3.9890805002154552,,161.58,158.12963552426365,3.450364475736336,,161.45,157.42563045687527,4.024369543124689,,,,161.79,156.4134407047503,5.376559295249698,,169.75,164.39953441891518,5.350465581084802,,170.73,165.54888025042948,5.181119749570516,,168.54,163.70319002431762,4.836809975682378,,,,164.29,160.72740097456872,3.562599025431272,,160.51,156.82045753354126,3.6895424664587413,,169.78,166.33959801701144,3.440401982988541,,161.6,158.85285708099846,2.7471429190015333,,,,166.01,161.71230750613762,4.297692493862388,,156.19,151.62107047096157,4.568929529038434,,170.02,165.9456367612794,4.074363238720626,,177.53,173.53635313238945,3.993646867610539,,,,153.7,151.67517303437427,2.0248269656257145,,160.13,160.57486082525287,-0.44486082525289444,,161.68,160.33070724054826,1.349292759451777,,156.96,155.39208537031297,1.5679146296870206,,,,166.86,163.45621262547982,3.403787374520195,,165.05,161.42477830601942,3.625221693980604,,172.3,168.87089649141623,3.429103508583746,,214.79,211.79270200975867,2.9972979902413566,,,,177.8,177.23052554883083,0.5694744511691903,,179.96,179.99344736921353,-0.03344736921349363,,190.05,189.0931707736518,0.956829226348212,,192.71,191.76748860935677,0.9425113906432421,,,,355.85,295.10053051987717,60.749469480122826,,386.37,897.3060054839756,-510.93600548397916,,,
39,3.272222222222222,173.47,172.28831491527714,1.1816850847228362,,173.25,172.45776616390734,0.7922338360927039,,166.41,165.91612760639634,0.49387239360364404,,163.73,163.15228155977115,0.5777184402288438,,,,166.05,161.66670276666687,4.383297233333155,,151.01,146.77485566743607,4.235144332563912,,160.33,156.51487350224008,3.8151264977599313,,163.07,159.46838426073543,3.6016157392645685,,,,180.75,176.81473410400054,3.935265895999451,,158.69,154.78348855581407,3.9065114441859423,,161.78,158.23294869110188,3.547051308898091,,161.38,157.54260649628173,3.83739350371823,,,,162.14,156.5582741857316,5.581725814268387,,169.73,164.53141646924016,5.198583530759817,,171.06,165.67844291617578,5.381557083824222,,168.59,163.81545102616028,4.774548973839735,,,,164.18,160.84527267052553,3.334727329474479,,160.62,156.92686960897674,3.693130391023269,,169.6,166.44228496609588,3.1577150339040907,,161.74,158.93543074880446,2.8045692511955456,,,,165.94,161.847359083182,4.092640916818016,,156.06,151.74515720802233,4.314842791977674,,170.06,166.04092338392712,4.019076616072884,,177.57,173.63834968552277,3.9316503144772126,,,,153.76,151.77784583673778,1.9821541632622024,,160.74,160.63563863322403,0.10436136677595562,,161.64,160.4060405793426,1.2339594206574194,,156.63,155.46667206246752,1.163327937532454,,,,167.14,163.577293228176,3.562706771824,,164.91,161.55116505691055,3.35883494308946,,172.33,168.98833280265092,3.341667197349063,,214.1,211.87906823761034,2.220931762389689,,,,177.71,177.3148338361943,0.39516616380570274,,179.96,180.06845852956022,-0.10845852956018416,,189.79,189.1814371484347,0.6085628515652884,,192.51,191.8635731483155,0.6464268516844902,,,,348.86,296.19318888487555,52.66681111512443,,385.31,883.7759125507719,-498.46591255077544,,,
40,3.355555555555556,173.58,172.32095698364012,1.259043016359875,,173.45,172.47999379406983,0.9700062059302024,,167.09,165.94280491212564,1.147195087874357,,163.65,163.1752277262909,0.47477227370911484,,,,166.15,161.80134613354357,4.348653866456448,,151.07,146.89625738247344,4.17374261752655,,160.42,156.62478670767942,3.7952132923205655,,163.11,159.5575905429048,3.552409457095232,,,,180.7,176.93875137175283,3.761248628247146,,158.58,154.8961640515587,3.6838359484413177,,161.96,158.33648273252916,3.6235172674708167,,161.39,157.65968783337465,3.7303121666253083,,,,161.9,156.70302223098733,5.196977769012668,,169.74,164.66325757504666,5.076742424953335,,170.91,165.8079559470241,5.102044052975887,,168.5,163.9277986399941,4.572201360005899,,,,164.37,160.96324943641983,3.4067505635801787,,160.45,157.03339586351183,3.4166041364881696,,169.77,166.54507605735455,3.2249239426454404,,161.67,159.01847567885196,2.6515243211480315,,,,166.04,161.98235006328687,4.057649936713136,,156.26,151.86920629975756,4.390793700242432,,169.88,166.13648035187367,3.7435196481263278,,177.65,173.7404674072048,3.9095325927952045,,,,154.05,151.88063897136078,2.1693610286392238,,160.57,160.6966912456134,-0.12669124561343517,,161.65,160.48170714063917,1.1682928593608668,,156.68,155.54158136959043,1.138418630409557,,,,166.94,163.69827558691992,3.2417244130800813,,165.07,161.67748768248535,3.392512317514656,,172.32,169.1057462084682,3.2142537915317697,,215.11,211.96559908731024,3.1444009126898105,,,,177.92,177.3993466589445,0.5206533410554977,,179.65,180.14377465444147,-0.49377465444144103,,190.14,189.26984675030485,0.8701532496951286,,192.82,191.95973864722657,0.8602613527734297,,,,367.33,297.278226620234,70.05177337976593,,378.39,870.3842875801294,-491.99428758013295,,,
41,3.4388888888888887,173.62,172.35446748887637,1.2655325111236162,,173.36,172.5031049850135,0.8568950149865611,,166.65,165.97034818781302,0.6796518121869811,,164.01,163.199099090756,0.8109009092440058,,,,166.25,161.93606214075572,4.313937859244294,,151.1,147.01778397369645,4.082216026303534,,160.21,156.73490174422176,3.4750982557782466,,163.03,159.6471257356181,3.38287426438192,,,,180.99,177.06284034947151,3.9271596505284814,,159.12,155.00894555702374,4.111054442976287,,161.73,158.44023649325723,3.28976350674273,,161.44,157.77687409648962,3.663125903510346,,,,161.69,156.8476855113057,4.842314488694277,,169.55,164.79505810927478,4.754941890725218,,170.69,165.93741967718924,4.75258032281076,,168.47,164.04023249966224,4.429767500337768,,,,164.22,161.08133093126511,3.138669068734888,,160.53,157.14003586091778,3.389964139082233,,169.6,166.64797092969206,2.9520290703079093,,161.92,159.10198994587157,2.8180100541284223,,,,166.28,162.117281095874,4.162718904126012,,156.21,151.99321820701147,4.216781792988548,,169.93,166.23230678323887,3.6976932167611425,,177.51,173.84270594364932,3.6672940563506584,,,,153.58,151.98355214584532,1.5964478541546834,,160.63,160.75801807781568,-0.12801807781570199,,161.84,160.5577058835368,1.2822941164632258,,157.04,155.616811949734,1.423188050265974,,,,167.25,163.81916053084174,3.430839469158261,,165.28,161.80374682395777,3.476253176042247,,172.64,169.22313709065293,3.4168629093470266,,214.3,212.05229444030533,2.247705559694715,,,,178.12,177.48406387013765,0.6359361298623634,,179.84,180.21939546789875,-0.37939546789872064,,189.77,189.35839962625928,0.41160037374071823,,192.47,192.05598532036902,0.4140146796309898,,,,344.18,298.35568101503253,45.82431898496745,,395.06,857.1305165744509,-462.0705165744545,,,
42,3.522222222222222,173.27,172.38884264127708,0.8811573587229086,,173.35,172.52709586724737,0.8229041327526669,,166.84,165.99875362643698,0.8412463735630157,,164.23,163.22389154630534,1.0061084536946592,,,,166.36,162.0708505468246,4.289149453175429,,150.97,147.13943488142868,3.830565118571307,,160.44,156.84521773223,3.5947822677699977,,162.85,159.7369883635218,3.1130116364782143,,,,181.01,177.18700089939318,3.8229991006067943,,158.94,155.12183264375696,3.8181673562430563,,161.85,158.54420882136375,3.3057911786362126,,161.69,157.8941649153589,3.795835084641053,,,,161.76,156.9922646967814,4.767735303218578,,169.78,164.926818444784,4.85318155521598,,170.76,166.066834440929,4.6931655590709935,,168.7,164.15275224048972,4.547247759510277,,,,164.51,161.1995168154955,3.3104831845044806,,160.41,157.24678916665403,3.16321083334598,,170.03,166.75096922337838,3.279030776621604,,162.03,159.18597162860326,2.8440283713967465,,,,166.22,162.25215282964606,3.9678471703539513,,156.14,152.11719339026783,4.0228066097321635,,170.08,166.32840179811447,3.751598201885547,,177.69,173.9450649423741,3.7449350576258835,,,,153.73,152.08658506895475,1.6434149310452364,,160.96,160.81961854655268,0.14038145344731254,,161.81,160.63403576929457,1.1759642307054665,,156.96,155.69236246415286,1.2676375358471252,,,,167.74,163.93994888783914,3.8000511121608755,,165.38,161.92994312174773,3.450056878252281,,172.65,169.34050583075737,3.309494169242607,,214.91,212.13915417816582,2.770845821834207,,,,178.15,177.56898532270543,0.5810146772945808,,180.28,180.2953206935013,-0.015320693501283362,,190.25,189.44709582292592,0.802904177074076,,192.87,192.15231338148308,0.7176866185169308,,,,357.28,299.42558927230596,57.85441072769399,,386.97,844.013986642982,-457.04398664298554,,,
