,Time(h),6803_WT_rep1,6803_WT_rep1_reg,6803_WT_rep1_signal,6803_WT_rep1_smoothed,6803_WT_rep2,6803_WT_rep2_reg,6803_WT_rep2_signal,6803_WT_rep2_smoothed,6803_WT_rep3,6803_WT_rep3_reg,6803_WT_rep3_signal,6803_WT_rep3_smoothed,6803_WT_rep4,6803_WT_rep4_reg,6803_WT_rep4_signal,6803_WT_rep4_smoothed,6803_WT_rep5,6803_WT_rep5_reg,6803_WT_rep5_signal,6803_WT_rep5_smoothed,6803_WT_mean,6803_WT_sd,6803_deltaKaiA3_rep2,6803_deltaKaiA3_rep2_reg,6803_deltaKaiA3_rep2_signal,6803_deltaKaiA3_rep2_smoothed,6803_deltaKaiA3_rep3,6803_deltaKaiA3_rep3_reg,6803_deltaKaiA3_rep3_signal,6803_deltaKaiA3_rep3_smoothed,6803_deltaKaiA3_rep4,6803_deltaKaiA3_rep4_reg,6803_deltaKaiA3_rep4_signal,6803_deltaKaiA3_rep4_smoothed,6803_deltaKaiA3_rep5,6803_deltaKaiA3_rep5_reg,6803_deltaKaiA3_rep5_signal,6803_deltaKaiA3_rep5_smoothed,6803_deltaKaiA3_rep1,6803_deltaKaiA3_rep1_reg,6803_deltaKaiA3_rep1_signal,6803_deltaKaiA3_rep1_smoothed,6803_deltaKaiA3_mean,6803_deltaKaiA3_sd,6803_deltaKaiB3_rep3,6803_deltaKaiB3_rep3_reg,6803_deltaKaiB3_rep3_signal,6803_deltaKaiB3_rep3_smoothed,6803_deltaKaiB3_rep4,6803_deltaKaiB3_rep4_reg,6803_deltaKaiB3_rep4_signal,6803_deltaKaiB3_rep4_smoothed,6803_deltaKaiB3_rep5,6803_deltaKaiB3_rep5_reg,6803_deltaKaiB3_rep5_signal,6803_deltaKaiB3_rep5_smoothed,6803_deltaKaiB3_rep1,6803_deltaKaiB3_rep1_reg,6803_deltaKaiB3_rep1_signal,6803_deltaKaiB3_rep1_smoothed,6803_deltaKaiB3_rep2,6803_deltaKaiB3_rep2_reg,6803_deltaKaiB3_rep2_signal,6803_deltaKaiB3_rep2_smoothed,6803_deltaKaiB3_mean,6803_deltaKaiB3_sd,6803_deltaKaiC3_rep4,6803_deltaKaiC3_rep4_reg,6803_deltaKaiC3_rep4_signal,6803_deltaKaiC3_rep4_smoothed,6803_deltaKaiC3_rep5,6803_deltaKaiC3_rep5_reg,6803_deltaKaiC3_rep5_signal,6803_deltaKaiC3_rep5_smoothed,6803_deltaKaiC3_rep1,6803_deltaKaiC3_rep1_reg,6803_deltaKaiC3_rep1_signal,6803_deltaKaiC3_rep1_smoothed,6803_deltaKaiC3_rep2,6803_deltaKaiC3_rep2_reg,6803_deltaKaiC3_rep2_signal,6803_deltaKaiC3_rep2_smoothed,6803_deltaKaiC3_rep3,6803_deltaKaiC3_rep3_reg,6803_deltaKaiC3_rep3_signal,6803_deltaKaiC3_rep3_smoothed,6803_deltaKaiC3_mean,6803_deltaKaiC3_sd,6803_deltaKaiA3B3_rep5,6803_deltaKaiA3B3_rep5_reg,6803_deltaKaiA3B3_rep5_signal,6803_deltaKaiA3B3_rep5_smoothed,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3B3_rep1_reg,6803_deltaKaiA3B3_rep1_signal,6803_deltaKaiA3B3_rep1_smoothed,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3B3_rep2_reg,6803_deltaKaiA3B3_rep2_signal,6803_deltaKaiA3B3_rep2_smoothed,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3B3_rep3_reg,6803_deltaKaiA3B3_rep3_signal,6803_deltaKaiA3B3_rep3_smoothed,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3B3_rep4_reg,6803_deltaKaiA3B3_rep4_signal,6803_deltaKaiA3B3_rep4_smoothed,6803_deltaKaiA3B3_mean,6803_deltaKaiA3B3_sd,6803_deltaKaiB3C3_rep1,6803_deltaKaiB3C3_rep1_reg,6803_deltaKaiB3C3_rep1_signal,6803_deltaKaiB3C3_rep1_smoothed,6803_deltaKaiB3C3_rep2,6803_deltaKaiB3C3_rep2_reg,6803_deltaKaiB3C3_rep2_signal,6803_deltaKaiB3C3_rep2_smoothed,6803_deltaKaiB3C3_rep3,6803_deltaKaiB3C3_rep3_reg,6803_deltaKaiB3C3_rep3_signal,6803_deltaKaiB3C3_rep3_smoothed,6803_deltaKaiB3C3_rep4,6803_deltaKaiB3C3_rep4_reg,6803_deltaKaiB3C3_rep4_signal,6803_deltaKaiB3C3_rep4_smoothed,6803_deltaKaiB3C3_rep5,6803_deltaKaiB3C3_rep5_reg,6803_deltaKaiB3C3_rep5_signal,6803_deltaKaiB3C3_rep5_smoothed,6803_deltaKaiB3C3_mean,6803_deltaKaiB3C3_sd,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA1B1C1_rep2_reg,6803_deltaKaiA1B1C1_rep2_signal,6803_deltaKaiA1B1C1_rep2_smoothed,6803_deltaKaiA1B1C1_rep3,6803_deltaKaiA1B1C1_rep3_reg,6803_deltaKaiA1B1C1_rep3_signal,6803_deltaKaiA1B1C1_rep3_smoothed,6803_deltaKaiA1B1C1_rep4,6803_deltaKaiA1B1C1_rep4_reg,6803_deltaKaiA1B1C1_rep4_signal,6803_deltaKaiA1B1C1_rep4_smoothed,6803_deltaKaiA1B1C1_rep5,6803_deltaKaiA1B1C1_rep5_reg,6803_deltaKaiA1B1C1_rep5_signal,6803_deltaKaiA1B1C1_rep5_smoothed,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA1B1C1_rep1_reg,6803_deltaKaiA1B1C1_rep1_signal,6803_deltaKaiA1B1C1_rep1_smoothed,6803_deltaKaiA1B1C1_mean,6803_deltaKaiA1B1C1_sd,6803_deltaKaiA3C3_rep1,6803_deltaKaiA3C3_rep1_reg,6803_deltaKaiA3C3_rep1_signal,6803_deltaKaiA3C3_rep1_smoothed,6803_deltaKaiA3C3_rep2,6803_deltaKaiA3C3_rep2_reg,6803_deltaKaiA3C3_rep2_signal,6803_deltaKaiA3C3_rep2_smoothed,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3C3_rep3_reg,6803_deltaKaiA3C3_rep3_signal,6803_deltaKaiA3C3_rep3_smoothed,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3C3_rep4_reg,6803_deltaKaiA3C3_rep4_signal,6803_deltaKaiA3C3_rep4_smoothed,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3C3_rep5_reg,6803_deltaKaiA3C3_rep5_signal,6803_deltaKaiA3C3_rep5_smoothed,6803_deltaKaiA3C3_mean,6803_deltaKaiA3C3_sd,6803_Wilde_WT_rep1,6803_Wilde_WT_rep1_reg,6803_Wilde_WT_rep1_signal,6803_Wilde_WT_rep1_smoothed,6803_Wilde_WT_rep2,6803_Wilde_WT_rep2_reg,6803_Wilde_WT_rep2_signal,6803_Wilde_WT_rep2_smoothed,6803_Wilde_WT_rep3,6803_Wilde_WT_rep3_reg,6803_Wilde_WT_rep3_signal,6803_Wilde_WT_rep3_smoothed,6803_Wilde_WT_rep4,6803_Wilde_WT_rep4_reg,6803_Wilde_WT_rep4_signal,6803_Wilde_WT_rep4_smoothed,6803_Wilde_mean,6803_Wilde_sd
18,1.5138888888888888,179.75,,,,211.58,,,,173.95,,,,166.69,,,,167.39,,,,,,164.61,,,,154.75,,,,155.21,,,,155.1,,,,168.41,,,,,,169.34,,,,167.98,,,,163.25,,,,194.82,,,,157.27,,,,,,163.65,,,,162.12,,,,165.36,,,,174.84,,,,172.07,,,,,,174.63,,,,166.57,,,,167.86,,,,172.12,,,,182.96,,,,,,170.01,,,,164.5,,,,173.02,,,,163.29,,,,174.04,,,,,,182.56,,,,176.26,,,,178.12,,,,178.29,,,,187.87,,,,,,167.73,,,,170.5,,,,168.29,,,,172.98,,,,199.62,,,,,,224.84,,,,229.09,,,,236.56,,,,444.44,,,,,
19,1.5975,180.01,,,,210.97,,,,175.04,,,,166.67,,,,167.55,,,,,,164.48,,,,154.76,,,,154.79,,,,154.75,,,,168.34,,,,,,169.06,,,,167.58,,,,163.55,,,,194.74,,,,157.48,,,,,,163.52,,,,162.18,,,,165.33,,,,174.78,,,,172.22,,,,,,174.66,,,,166.35,,,,167.83,,,,172.43,,,,182.76,,,,,,170.91,,,,164.45,,,,173.04,,,,163.57,,,,173.87,,,,,,182.2,,,,176.17,,,,178.2,,,,178.62,,,,187.82,,,,,,167.88,,,,170.67,,,,168.55,,,,173.25,,,,199.56,,,,,,224.24,,,,229.72,,,,232.91,,,,445.8,,,,,
20,1.6833333333333331,180.15,,,,211.16,,,,173.42,,,,166.96,,,,167.38,,,,,,164.33,,,,154.77,,,,154.87,,,,154.88,,,,168.18,,,,,,169.21,,,,167.85,,,,163.03,,,,195.09,,,,157.46,,,,,,163.6,,,,162.25,,,,165.9,,,,175.02,,,,172.45,,,,,,174.58,,,,166.25,,,,167.63,,,,172.45,,,,182.89,,,,,,170.07,,,,164.8,,,,172.94,,,,163.76,,,,174.08,,,,,,182.28,,,,176.47,,,,178.48,,,,178.29,,,,187.58,,,,,,167.94,,,,170.89,,,,168.62,,,,173.56,,,,199.21,,,,,,227.33,,,,230.65,,,,235.5,,,,441.34,,,,,
21,1.7666666666666666,179.98,,,,211.21,,,,174.13,,,,167.03,,,,166.94,,,,,,164.05,,,,154.88,,,,154.69,,,,154.86,,,,168.11,,,,,,169.23,,,,167.97,,,,163.12,,,,194.82,,,,157.41,,,,,,163.79,,,,162.21,,,,165.55,,,,175.18,,,,172.55,,,,,,174.42,,,,166.6,,,,167.95,,,,172.26,,,,182.52,,,,,,170.56,,,,164.59,,,,173.45,,,,163.86,,,,174.13,,,,,,182.44,,,,176.52,,,,178.57,,,,178.56,,,,187.86,,,,,,167.98,,,,171.13,,,,168.54,,,,173.65,,,,199.25,,,,,,225.28,,,,230.72,,,,235.48,,,,444.5,,,,,
22,1.85,180.2,,,,211.56,,,,174.68,,,,166.81,,,,167.4,,,,,,164.06,,,,154.98,,,,155.07,,,,154.97,,,,168.13,,,,,,169.33,,,,167.91,,,,163.07,,,,194.8,,,,157.39,,,,,,163.79,,,,162.35,,,,165.62,,,,174.79,,,,172.36,,,,,,174.58,,,,166.59,,,,167.78,,,,172.54,,,,182.4,,,,,,170.56,,,,165.3,,,,173.47,,,,163.92,,,,174.36,,,,,,182.65,,,,176.25,,,,178.65,,,,178.47,,,,188.01,,,,,,168.2,,,,171.19,,,,168.74,,,,173.41,,,,199.81,,,,,,226.94,,,,230.78,,,,235.34,,,,441.23,,,,,
23,1.9333333333333331,179.91,,,,211.04,,,,174.75,,,,166.87,,,,167.12,,,,,,163.99,,,,154.65,,,,154.82,,,,154.85,,,,168.06,,,,,,169.2,,,,168.05,,,,163.08,,,,195.08,,,,157.64,,,,,,163.76,,,,162.44,,,,165.41,,,,175.2,,,,172.65,,,,,,174.1,,,,166.19,,,,167.64,,,,172.56,,,,182.28,,,,,,170.62,,,,165.28,,,,173.56,,,,163.88,,,,174.26,,,,,,182.62,,,,176.63,,,,178.67,,,,178.49,,,,187.89,,,,,,168.08,,,,170.94,,,,168.51,,,,173.33,,,,199.94,,,,,,224.46,,,,232.1,,,,235.73,,,,440.5,,,,,
24,2.0166666666666666,179.62,,,,210.8,,,,173.18,,,,166.56,,,,167.2,,,,,,163.97,,,,154.43,,,,154.72,,,,154.83,,,,167.85,,,,,,169.31,,,,167.9,,,,163.17,,,,195.05,,,,157.75,,,,,,164.01,,,,162.21,,,,165.66,,,,175.12,,,,172.77,,,,,,174.31,,,,166.14,,,,167.48,,,,172.44,,,,182.21,,,,,,170.83,,,,165.26,,,,173.56,,,,164.18,,,,174.59,,,,,,182.66,,,,176.56,,,,178.88,,,,178.82,,,,187.95,,,,,,168.19,,,,171.42,,,,168.77,,,,173.79,,,,199.4,,,,,,225.85,,,,230.8,,,,235.2,,,,440.46,,,,,
25,2.1,179.84,,,,211.17,,,,174.48,,,,166.32,,,,167.13,,,,,,164.03,,,,154.43,,,,154.87,,,,154.77,,,,167.95,,,,,,169.11,,,,167.72,,,,163.02,,,,194.98,,,,157.57,,,,,,163.93,,,,162.5,,,,166.04,,,,175.08,,,,172.59,,,,,,174.15,,,,166.28,,,,167.86,,,,172.64,,,,182.28,,,,,,170.9,,,,165.21,,,,173.84,,,,164.41,,,,174.99,,,,,,182.67,,,,176.67,,,,178.87,,,,178.36,,,,188.17,,,,,,168.21,,,,171.38,,,,168.93,,,,173.63,,,,199.77,,,,,,224.16,,,,231.22,,,,234.35,,,,439.57,,,,,
26,2.183333333333333,179.53,,,,211.09,,,,174.06,,,,166.29,,,,167.01,,,,,,163.72,,,,154.72,,,,154.73,,,,154.81,,,,167.86,,,,,,169.12,,,,167.9,,,,163.2,,,,195.01,,,,157.44,,,,,,163.93,,,,162.48,,,,165.91,,,,175.44,,,,172.64,,,,,,174.23,,,,165.89,,,,167.45,,,,172.33,,,,182.34,,,,,,171.3,,,,165.21,,,,173.89,,,,164.56,,,,174.75,,,,,,182.45,,,,176.78,,,,178.92,,,,178.83,,,,188.24,,,,,,168.59,,,,171.76,,,,168.95,,,,173.91,,,,199.81,,,,,,222.27,,,,231.3,,,,235.96,,,,439.67,,,,,
27,2.2666666666666666,179.59,,,,210.43,,,,174.41,,,,166.5,,,,167.18,,,,,,163.66,,,,154.54,,,,154.73,,,,154.75,,,,167.76,,,,,,169.52,,,,167.97,,,,163.24,,,,195.12,,,,157.74,,,,,,164.22,,,,162.55,,,,165.93,,,,175.27,,,,172.69,,,,,,174.42,,,,166.23,,,,167.41,,,,172.26,,,,182.17,,,,,,171.22,,,,166.02,,,,174.31,,,,164.7,,,,175.18,,,,,,182.81,,,,176.82,,,,179.04,,,,178.72,,,,188.5,,,,,,168.73,,,,171.64,,,,169.03,,,,173.92,,,,200.27,,,,,,221.94,,,,231.68,,,,236.29,,,,439.48,,,,,
28,2.35,179.64,,,,211.06,,,,173.83,,,,166.25,,,,167.0,,,,,,163.76,,,,154.28,,,,154.74,,,,154.6,,,,167.75,,,,,,169.4,,,,168.03,,,,163.31,,,,195.26,,,,157.95,,,,,,164.18,,,,162.76,,,,166.03,,,,175.5,,,,172.77,,,,,,174.74,,,,166.12,,,,167.66,,,,172.28,,,,182.52,,,,,,171.35,,,,165.77,,,,174.43,,,,164.92,,,,175.24,,,,,,183.27,,,,176.78,,,,179.27,,,,178.99,,,,188.41,,,,,,168.53,,,,171.4,,,,169.02,,,,174.34,,,,200.01,,,,,,224.3,,,,229.7,,,,236.32,,,,441.72,,,,,
29,2.433611111111111,179.46,,,,210.65,,,,173.38,,,,166.61,,,,167.34,,,,,,163.54,,,,154.63,,,,154.9,,,,154.45,,,,167.8,,,,,,169.34,,,,168.11,,,,163.51,,,,195.44,,,,157.54,,,,,,164.18,,,,162.82,,,,166.23,,,,175.63,,,,172.82,,,,,,174.0,,,,166.29,,,,167.39,,,,172.51,,,,182.37,,,,,,171.19,,,,166.08,,,,174.3,,,,165.2,,,,175.3,,,,,,182.74,,,,177.06,,,,179.27,,,,179.12,,,,188.62,,,,,,168.83,,,,171.98,,,,169.43,,,,174.15,,,,200.0,,,,,,224.13,,,,231.4,,,,236.32,,,,442.78,,,,,
30,2.5194444444444444,179.38,,,,211.56,,,,174.29,,,,166.59,,,,167.03,,,,,,163.83,,,,154.53,,,,154.72,,,,154.57,,,,167.49,,,,,,169.31,,,,168.09,,,,163.57,,,,195.18,,,,158.11,,,,,,164.46,,,,162.81,,,,166.61,,,,175.58,,,,172.9,,,,,,174.35,,,,166.16,,,,167.76,,,,172.33,,,,182.19,,,,,,172.01,,,,166.05,,,,174.55,,,,165.03,,,,175.44,,,,,,182.97,,,,177.04,,,,179.01,,,,179.43,,,,188.68,,,,,,168.92,,,,171.76,,,,169.46,,,,174.38,,,,200.33,,,,,,223.77,,,,230.37,,,,235.93,,,,445.51,,,,,
31,2.602777777777778,179.49,,,,210.94,,,,174.57,,,,166.28,,,,166.87,,,,,,163.54,,,,154.26,,,,154.6,,,,154.49,,,,167.75,,,,,,169.47,,,,168.02,,,,163.51,,,,195.39,,,,158.0,,,,,,164.33,,,,163.02,,,,166.17,,,,175.62,,,,172.9,,,,,,174.34,,,,166.34,,,,167.54,,,,172.56,,,,182.58,,,,,,171.65,,,,166.08,,,,174.72,,,,165.11,,,,175.5,,,,,,183.28,,,,177.37,,,,179.76,,,,179.55,,,,188.84,,,,,,169.05,,,,171.9,,,,169.6,,,,174.5,,,,200.72,,,,,,222.35,,,,230.94,,,,235.51,,,,443.04,,,,,
32,2.686111111111111,179.37,,,,210.95,,,,173.82,,,,166.25,,,,166.84,,,,,,163.72,,,,154.45,,,,154.68,,,,154.58,,,,167.61,,,,,,169.41,,,,168.47,,,,163.5,,,,195.11,,,,157.69,,,,,,164.17,,,,163.11,,,,166.34,,,,175.7,,,,173.48,,,,,,173.95,,,,166.4,,,,167.58,,,,172.37,,,,182.32,,,,,,171.41,,,,166.48,,,,174.75,,,,165.63,,,,175.67,,,,,,183.32,,,,177.36,,,,179.67,,,,179.34,,,,188.64,,,,,,168.87,,,,172.18,,,,169.48,,,,174.61,,,,200.53,,,,,,223.28,,,,230.38,,,,234.54,,,,445.59,,,,,
33,2.7694444444444444,179.32,,,,210.98,,,,174.17,,,,166.25,,,,167.22,,,,,,163.58,,,,154.57,,,,154.55,,,,154.69,,,,167.54,,,,,,169.48,,,,168.19,,,,163.82,,,,195.0,,,,157.97,,,,,,164.17,,,,163.05,,,,166.66,,,,175.58,,,,173.39,,,,,,174.01,,,,166.06,,,,167.85,,,,172.51,,,,182.48,,,,,,171.83,,,,166.48,,,,174.84,,,,165.62,,,,175.83,,,,,,183.63,,,,177.17,,,,179.74,,,,179.74,,,,188.84,,,,,,169.08,,,,171.97,,,,169.73,,,,174.53,,,,200.27,,,,,,224.03,,,,230.75,,,,235.11,,,,443.62,,,,,
34,2.852777777777778,179.67,,,,211.19,,,,174.28,,,,166.32,,,,166.96,,,,,,163.5,,,,154.26,,,,154.62,,,,154.83,,,,167.43,,,,,,169.55,,,,168.44,,,,163.95,,,,195.18,,,,157.92,,,,,,164.58,,,,163.32,,,,166.68,,,,176.16,,,,173.52,,,,,,174.1,,,,166.23,,,,167.58,,,,172.69,,,,182.08,,,,,,172.2,,,,166.59,,,,174.77,,,,165.61,,,,176.2,,,,,,183.78,,,,177.64,,,,179.68,,,,179.51,,,,189.34,,,,,,169.05,,,,172.15,,,,169.79,,,,174.58,,,,200.75,,,,,,223.2,,,,230.59,,,,236.49,,,,442.97,,,,,
35,2.936111111111111,179.45,,,,210.95,,,,174.03,,,,166.48,,,,167.06,,,,,,163.57,,,,154.32,,,,154.57,,,,154.6,,,,167.8,,,,,,169.86,,,,168.51,,,,163.64,,,,195.36,,,,158.24,,,,,,164.51,,,,163.35,,,,166.73,,,,176.04,,,,173.42,,,,,,175.1,,,,166.39,,,,167.59,,,,172.37,,,,182.08,,,,,,171.84,,,,166.66,,,,174.81,,,,165.92,,,,175.68,,,,,,183.73,,,,177.61,,,,179.77,,,,179.49,,,,188.9,,,,,,169.01,,,,172.29,,,,169.61,,,,174.59,,,,200.67,,,,,,223.67,,,,230.79,,,,235.95,,,,443.8,,,,,
36,3.0194444444444444,179.27,177.57386213512385,1.6961378648761345,,210.61,209.31575658127278,1.2942434187272363,,173.89,172.90129297336173,0.9887070266383018,,166.37,164.56140990768097,1.8085900923190865,,166.87,165.1921958660031,1.6778041339969096,,,,163.54,158.5780241354061,4.961975864593863,,154.16,149.62541578730804,4.534584212691936,,154.52,149.70436897461823,4.815631025381804,,154.52,149.58780403468603,4.9321959653139755,,167.56,162.5944278724667,4.965572127533326,,,,169.76,167.9385249089362,1.8214750910638229,,168.52,166.57299544815865,1.9470045518413472,,164.14,162.14175397676308,1.9982460232369106,,195.59,194.22871475677837,1.3612852432216402,,158.22,155.56975080440242,2.650249195597569,,,,164.56,160.49407556225316,4.065924437746846,,163.32,159.0430038399412,4.276996160058793,,166.85,162.36105842202215,4.488941577977857,,176.11,170.9360735563637,5.173926443636303,,173.59,168.98391449799072,4.6060855020092575,,,,173.84,168.63696980446585,5.20303019553417,,166.4,160.88238796130756,5.517612038692475,,167.68,161.50084187799928,6.179158122000765,,172.33,166.5093716527154,5.820628347284591,,182.21,176.82546824151734,5.384531758482657,,,,172.41,169.01136902279507,3.3986309772049395,,166.87,162.70887169540194,4.161128304598048,,175.17,171.16829400306202,4.001705996938015,,165.64,161.757440587294,3.882559412705961,,176.31,171.69594991983712,4.614050080162911,,,,183.72,183.52242405797648,0.1975759420235242,,177.89,177.67915614811534,0.21084385188466884,,180.01,180.0106193182561,-0.0006193182560571893,,180.02,180.22841733885423,-0.20841733885425148,,189.14,189.5313700294021,-0.3913700294020609,,,,169.16,162.62565857953712,6.534341420462844,,172.14,167.70439408797847,4.435605912021491,,169.86,165.00005521359262,4.859944786407377,,174.71,169.89062013353407,4.819379866465943,,200.57,195.76415538631522,4.8058446136848065,,,,221.85,229.6294065324323,-7.779406532432109,,231.44,149.1216952002942,82.318304799706,,234.91,152.22365214148078,82.68634785851944,,443.78,310.86302805834475,132.91697194165485,,,
37,3.102777777777778,179.47,177.62124370700317,1.8487562929967956,,211.15,209.35717382486698,1.7928261751330319,,173.65,172.95046897864964,0.6995310213504167,,166.22,164.60669091136157,1.6133090886384809,,167.37,165.2437328725005,2.1262671274995117,,,,163.5,158.74725718663757,4.7527428133624126,,154.58,149.78742422212966,4.792575777870336,,154.49,149.86745278361568,4.622547216384361,,154.64,149.75146882463022,4.888531175369759,,167.45,162.72062557899883,4.7293744210011734,,,,169.6,168.05203650029338,1.5479634997066312,,168.58,166.67749239420644,1.9025076057935608,,164.13,162.24736633318972,1.8826336668102868,,195.71,194.31473171184348,1.3952682881565397,,158.12,155.69370670816738,2.426293291832609,,,,164.75,160.64765524053507,4.102344759464929,,163.44,159.19594722552137,4.244052774478639,,167.17,162.50899940678786,4.661000593212139,,176.23,171.10097338250233,5.129026617497656,,173.43,169.12920029745453,4.300799702545454,,,,173.96,168.80516732208062,5.154832677919403,,166.34,161.04773633100947,5.292263668990556,,167.56,161.6697909104416,5.890209089558433,,172.48,166.68582499630284,5.794175003697129,,182.22,176.9780108615001,5.24198913849988,,,,172.37,169.16055907537447,3.209440924625548,,166.95,162.8536905468007,4.096309453199279,,175.21,171.30470242298543,3.905297577014623,,165.93,161.90632410070194,4.023675899298058,,176.41,171.84592751793718,4.56407248206284,,,,183.72,183.61421953334846,0.10578046665154302,,177.68,177.7591697527543,-0.07916975275427461,,180.1,180.08694130887793,0.013058691122110909,,179.94,180.29838538055358,-0.35838538055361846,,189.6,189.62228097591986,-0.022280975919819382,,,,169.3,162.8069176644161,6.4930823355838845,,172.3,167.83802166874403,4.461978331255954,,169.92,165.14577157769082,4.774228422309145,,174.74,170.0327178836004,4.707282116399603,,200.95,195.90666894644835,5.043331053551677,,,,222.65,229.01478788867982,-6.364787888679604,,231.22,151.38932556070407,79.83067443929613,,235.58,153.05797843630592,82.52202156369432,,443.39,313.5733152726897,129.81668472730993,,,
38,3.186111111111111,179.43,177.66949560674982,1.7605043932501578,,211.11,209.3994701283835,1.7105298716165032,,174.83,173.0006815591543,1.8293184408457746,,166.53,164.6528930829471,1.877106917052963,,167.23,165.29613362191293,1.933866378087055,,,,163.47,158.91625784156676,4.553742158433219,,154.25,149.94920939072307,4.300790609276913,,154.36,150.03032612040926,4.329673879590785,,154.69,149.9149199986507,4.7750800013492904,,167.53,162.84685447221975,4.683145527780274,,,,169.78,168.1655903127265,1.6144096872735274,,168.69,166.7821270781568,1.9078729218431805,,163.76,162.35312118607249,1.4068788139275141,,195.96,194.4010656514271,1.5589343485729148,,158.2,155.8175504342691,2.382449565730882,,,,164.97,160.80103560347357,4.168964396526436,,163.22,159.34868152861847,3.8713184713815356,,166.74,162.65673759568148,4.083262404318549,,176.23,171.26548067103698,4.964519328963005,,173.94,169.27430985319444,4.665690146805538,,,,174.18,168.9730557898018,5.206944210198218,,166.12,161.212843650182,4.907156349818022,,167.49,161.8385696004091,5.651430399590944,,172.42,166.86190186586455,5.558098134135415,,182.39,177.13041598403126,5.259584015968718,,,,172.4,169.3095356401045,3.0904643598955004,,166.97,162.9983160056411,3.97168399435888,,175.16,171.44102483156337,3.7189751684366725,,166.02,162.05493107087017,3.96506892912983,,176.18,171.99563458710833,4.184365412891707,,,,184.03,183.70667746806757,0.32332253193243826,,177.85,177.8398666342621,0.010133365737907811,,180.38,180.16392706878767,0.21607293121236573,,180.07,180.36910213192468,-0.29910213192471724,,189.67,189.71371901945002,-0.04371901944998714,,,,169.07,162.98776698865436,6.0822330113456,,172.37,167.97155066421004,4.398449335789938,,169.98,165.29132877133358,4.688671228666388,,175.13,170.1746578174157,4.955342182584309,,201.12,196.04900563302283,5.070994366977212,,,,222.15,228.414357616241,-6.26435761624079,,231.22,153.6357841928012,77.584215807199,,234.56,153.8973506040161,80.66264939598412,,441.46,316.2675507918449,125.19244920815471,,,
39,3.269722222222222,179.73,177.71861427732384,2.011385722676123,,211.35,209.44264189271826,1.9073581072817398,,173.69,173.05192628402324,0.6380737159768086,,166.48,164.70001257055878,1.7799874294412563,,167.2,165.34939452838083,1.850605471619156,,,,163.7,159.0850280372282,4.614971962771771,,154.51,150.1107732183745,4.399226781625469,,154.63,150.19299076294143,4.4370092370585885,,154.78,150.0781593902738,4.701840609726186,,167.54,162.97311555769315,4.566884442306863,,,,169.84,168.27918779154146,1.560812208458563,,168.82,166.88690014083303,1.9330998591669457,,164.27,162.45901913528144,1.8109808647185814,,195.89,194.4877165356749,1.4022834643250905,,158.39,155.94128376336235,2.4487162366376243,,,,164.71,160.95421869881432,3.7557813011856944,,163.6,159.5012087804159,4.098791219584093,,166.6,162.80427499441635,3.7957250055836647,,176.41,171.42959834589394,4.980401654106059,,173.91,169.41924486514097,4.490755134859008,,,,173.93,169.14063792596812,4.789362074031901,,166.41,161.37771193455816,5.032288065441859,,167.61,162.0071800657417,5.602819934258357,,172.45,167.03760495495064,5.412395045049331,,182.47,177.28268492298918,5.187315077010814,,,,172.5,169.45830083252315,3.041699167476858,,166.91,163.14275001267586,3.767249987324117,,175.39,171.57726297505502,3.8127370249450094,,165.78,162.2032642643758,3.5767357356241853,,176.29,172.14507337908964,4.144926620910382,,,,184.04,183.79979547517001,0.24020452482998206,,177.91,177.92124438076468,-0.01124438076465793,,180.38,180.24157426726688,0.1384257327331533,,180.18,180.44056494712294,-0.2605649471229631,,189.59,189.8056830891067,-0.21568308910665424,,,,169.52,163.16820992282874,6.351790077171237,,172.68,168.1049826417239,4.57501735827609,,170.51,165.43672874313748,5.073271256862492,,175.17,170.3164418222295,4.853558177770487,,200.57,196.1911673393658,4.37883266063424,,,,223.24,227.8280439649907,-4.588043964990494,,230.35,155.86117542539023,74.48882457460996,,235.75,154.74172422439398,81.00827577560625,,440.98,318.9457897757874,122.03421022421226,,,
