,Time(h),6803_WT_rep1,6803_WT_rep2,6803_WT_rep3,6803_WT_rep4,6803_WT_mean,6803_WT_sd,6803_WT_reg,6803_WT_signal,6803_WT_smoothed,6803_deltaKaiA3_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiA3_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiA3_mean,6803_deltaKaiA3_sd,6803_deltaKaiA3_reg,6803_deltaKaiA3_signal,6803_deltaKaiA3_smoothed,6803_deltaKaiC3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiC3_mean,6803_deltaKaiC3_sd,6803_deltaKaiC3_reg,6803_deltaKaiC3_signal,6803_deltaKaiC3_smoothed,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3B3_mean,6803_deltaKaiA3B3_sd,6803_deltaKaiA3B3_reg,6803_deltaKaiA3B3_signal,6803_deltaKaiA3B3_smoothed,6803_deltaKaiB3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiB3C3_mean,6803_deltaKaiB3C3_sd,6803_deltaKaiB3C3_reg,6803_deltaKaiB3C3_signal,6803_deltaKaiB3C3_smoothed,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA3B3C3_mean,6803_deltaKaiA3B3C3_sd,6803_deltaKaiA3B3C3_reg,6803_deltaKaiA3B3C3_signal,6803_deltaKaiA3B3C3_smoothed,6803_deltaKaiB3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiB3_mean,6803_deltaKaiB3_sd,6803_deltaKaiB3_reg,6803_deltaKaiB3_signal,6803_deltaKaiB3_smoothed,6803_deltaKaiA3C3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3C3_mean,6803_deltaKaiA3C3_sd,6803_deltaKaiA3C3_reg,6803_deltaKaiA3C3_signal,6803_deltaKaiA3C3_smoothed,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA1B1C1_rep3,6803_deltaKaiA1B1C1_rep4,6803_deltaKaiA1B1C1_mean,6803_deltaKaiA1B1C1_sd,6803_deltaKaiA1B1C1_reg,6803_deltaKaiA1B1C1_signal,6803_deltaKaiA1B1C1_smoothed,6803_Wilde_WT_rep1,6803_Wilde_WT_rep2,6803_Wilde_mean,6803_Wilde_sd,6803_Wilde_reg,6803_Wilde_signal,6803_Wilde_smoothed
107,8.955555555555556,176.33,175.68,169.47,166.93,172.10250000000002,4.0110807458838345,172.05966855352767,0.04283144647233519,0.08940792087048965,168.93,153.25,162.51,164.32,162.2525,5.700326196806636,164.22103692880728,-1.9685369288072454,-1.7923081527927578,183.31,160.51,163.75,163.47,167.76,9.067099867101941,169.87910194850713,-2.1191019485071183,-1.9906369246121483,163.92,170.99,171.86,169.28,169.0125,3.0831751085528794,171.42204639372477,-2.4095463937248027,-2.1764984586634375,166.9,162.32,171.65,163.8,166.16750000000002,3.5708078567741524,168.17749040300538,-2.009990403005357,-1.804204567818417,168.64,157.59,171.19,178.43,168.9625,7.483867232253657,171.24795041374304,-2.2854504137430345,-2.031744463653694,158.23,164.9,165.64,160.54,162.3275,3.06492557005876,162.97424477087466,-0.6467447708746812,-0.5327540457372075,169.79,168.02,175.05,216.29,182.2875,19.80088681726149,184.18068698959945,-1.8931869895994589,-1.8416826903229473,183.33,185.96,195.44,198.17,190.725,6.225963780813368,190.87733514392684,-0.15233514392687827,-0.17827999171864056,335.95,377.63,356.78999999999996,20.840000000000003,305.9289041706871,50.86109582931255,52.79269349314117
108,9.038888888888888,176.69,176.01,169.41,166.58,172.1725,4.302373618132199,172.13758415064854,0.034915849351464544,0.03966041404448807,169.03,153.14,162.63,164.75,162.3875,5.81548095603451,164.34552410329567,-1.9580241032956482,-1.8295607398294023,183.01,161.01,163.47,163.47,167.74,8.873156146490379,170.0008713634317,-2.260871363431686,-2.038269871571828,163.68,171.14,172.19,169.34,169.0875,3.284169415544814,171.55074223522487,-2.4632422352248895,-2.217151825013544,167.0,162.29,171.6,163.85,166.185,3.5570247398633605,168.29189860479346,-2.1068986047934533,-1.8479331508183645,168.54,157.99,171.13,178.82,169.12,7.4555918611469005,171.36706994224062,-2.2470699422406133,-2.0847031536092557,158.27,165.45,165.48,160.66,162.465,3.116749107644045,163.06890766917752,-0.6039076691775216,-0.5565781607524999,169.6,168.06,175.14,216.49,182.3225,19.90155317431281,184.29413696799452,-1.9716369679945296,-1.8865225470401699,183.25,186.15,195.27,198.56,190.8075,6.301255331281221,190.9757943333426,-0.1682943333426312,-0.18226989709301583,343.23,376.4,359.815,16.58499999999998,303.57468261682186,56.2403173831778,55.36103868524184
109,9.125,176.56,175.99,169.53,167.06,172.28500000000003,4.08941621750587,172.21614022222852,0.06885977777149412,-0.005917295280828749,169.12,153.52,162.56,164.51,162.4275,5.667615790612483,164.47014482731439,-2.04264482731434,-1.8636348453668687,183.36,160.48,163.75,163.61,167.8,9.078196406775968,170.1227350267695,-2.322735026769475,-2.083934888259606,164.1,171.16,172.07,169.73,169.265,3.09646976410234,171.67943361955568,-2.414433619555716,-2.2577381138207793,167.28,162.64,171.73,163.95,166.39999999999998,3.5115310051315243,168.4064575988172,-2.006457598817231,-1.8886879779307524,168.89,157.91,171.35,178.68,169.20749999999998,7.4507193444660125,171.48626191362126,-2.27876191362128,-2.13679681996806,158.31,164.96,165.73,161.01,162.5025,3.0108418673188395,163.1637816832194,-0.6612816832194193,-0.5796138627782975,169.77,168.14,175.03,215.99,182.2325,19.655516242266447,184.40761043472622,-2.1751104347262378,-1.9401356580438005,183.43,186.01,195.74,198.4,190.895,6.312457920651831,191.07443327403288,-0.1794332740329043,-0.18418956172081416,352.84,376.64,364.74,11.900000000000006,301.26718568117474,63.47281431882494,57.46062349403405
110,9.208333333333332,176.49,175.98,169.36,166.64,172.1175,4.23215296864374,172.29533345486172,-0.17783345486172572,-0.05382188943591241,169.34,153.46,162.84,164.57,162.5525,5.764041008702138,164.59489846524386,-2.0423984652438127,-1.8992798326575473,183.48,160.84,163.65,164.07,168.01,9.017524604901276,170.24469254059989,-2.2346925405998763,-2.1311940758417482,164.17,171.49,172.65,169.76,169.51749999999998,3.254146393449448,171.80812081261394,-2.290620812613973,-2.2935700908880308,167.44,162.64,171.89,164.2,166.5425,3.5397060259292723,168.52116676552373,-1.978666765523737,-1.9223434285421446,168.85,157.87,171.08,178.78,169.145,7.47980781838678,171.60552633442146,-2.460526334421444,-2.182212968992057,158.43,164.8,165.78,160.56,162.39249999999998,3.0137466300271494,163.25886613346825,-0.8663661334682666,-0.596297971301119,170.36,168.42,175.26,216.59,182.6575,19.748876392088743,184.52110778634628,-1.863607786346281,-1.981959920152491,183.49,186.1,195.53,198.89,191.0025,6.387156546539306,191.17325189963782,-0.1707518996378514,-0.19372641943022834,350.19,380.96,365.575,15.384999999999991,299.00616022700456,66.56883977299509,59.69170131145819
111,9.291666666666666,176.5,176.05,170.32,166.99,172.465,3.9909303426644773,172.37516054366978,0.08983945633021141,-0.0983625592786323,169.34,153.61,162.86,164.53,162.585,5.701738769884145,164.71978438372062,-2.1347843837205778,-1.931682567209959,183.29,160.8,163.88,164.18,168.03750000000002,8.904848047552518,170.3667435088284,-2.3292435088283514,-2.170109537310705,164.33,171.59,172.53,169.63,169.52,3.1738462470636435,171.93680408048402,-2.4168040804840345,-2.334898022205862,167.33,162.84,172.13,164.05,166.5875,3.5969874548015834,168.63602548748085,-2.0485254874808407,-1.9575238841600018,169.12,157.95,172.18,178.86,169.5275,7.555393355080868,171.72486321172678,-2.1973632117267803,-2.2260141074922792,158.43,164.92,165.99,160.96,162.57500000000002,3.0393461467888088,163.3541603423547,-0.7791603423546911,-0.6138173077702492,169.94,168.14,175.45,216.44,182.4925,19.783762755097932,184.63462941887238,-2.1421294188723743,-2.017495729650945,183.73,186.38,195.54,198.84,191.1225,6.2492894596105915,191.2722501434214,-0.1497501434214161,-0.20063040367331586,342.15,368.88,355.515,13.365000000000009,296.7913536279692,58.72364637203044,61.76615001905586
112,9.375,176.7,175.89,169.78,167.02,172.3475,4.076391633540615,172.45561819230164,-0.10811819230165919,-0.14616100419428388,169.52,153.77,163.17,164.68,162.78500000000003,5.708977579216789,164.84480195163746,-2.059801951637403,-1.9631549167887528,183.79,160.74,164.23,163.92,168.17,9.121066275386884,170.48888753718677,-2.318887537186764,-2.2111808774851167,164.51,171.55,172.49,169.96,169.6275,3.08987358155638,172.065483689438,-2.4379836894380205,-2.3677221739525267,167.59,162.94,172.06,164.18,166.6925,3.53586888190159,168.7510331493774,-2.0585331493774066,-1.993416228412686,168.81,158.24,171.52,179.02,169.3975,7.448699131392005,171.8442725531719,-2.446772553171882,-2.271512742828837,158.74,164.93,166.16,160.92,162.6875,2.9913991291701607,163.4496636342722,-0.7621636342722178,-0.6351711955977402,169.83,168.38,175.27,216.35,182.4575,19.735700361274233,184.74817572778832,-2.290675727788314,-2.0499309822899185,183.83,186.28,195.76,198.65,191.13,6.220928387306829,191.37142793827144,-0.24142793827147277,-0.21127644752599684,356.38,387.94,372.15999999999997,15.780000000000001,294.6225137681254,77.53748623187425,63.99247198796981
113,9.458333333333332,176.64,176.17,169.7,166.74,172.3125,4.227454168882253,172.5367031129338,-0.22420311293380643,-0.19346393209558582,169.79,153.91,162.97,164.97,162.91,5.757204182587238,164.9699505401432,-2.059950540143169,-1.9933837514147128,183.74,161.01,164.2,163.83,168.195,9.059311508056233,170.61112423323294,-2.416124233232931,-2.2544702030098085,164.32,171.48,172.56,170.13,169.6225,3.180144454266191,172.19415990593572,-2.5716599059357392,-2.3994803124939574,167.51,162.74,171.99,164.44,166.67000000000002,3.5151742488815554,168.86618913802315,-2.1961891380231253,-2.0295198470494595,169.35,158.28,171.58,179.14,169.5875,7.468873325341644,171.96375436694052,-2.376254366940514,-2.3127713829109258,158.77,165.35,165.96,161.12,162.8,2.981249737945478,163.54537533557698,-0.7453753355769714,-0.6609839601584137,170.29,168.4,175.57,216.69,182.7375,19.777825177455686,184.86174710804394,-2.124247108043934,-2.093453573286224,183.81,186.63,195.88,199.06,191.34499999999997,6.306641340682059,191.4707852166997,-0.1257852166997697,-0.22172698368806004,347.06,384.54,365.8,18.74000000000001,292.49938904192845,73.30061095807122,65.87529407894404
114,9.541666666666666,176.71,176.06,170.03,167.09,172.4725,4.05474028144837,172.61841202627005,-0.14591202627006702,-0.24489305942267645,169.62,154.11,163.02,165.09,162.96,5.639561153139486,165.0952295226428,-2.135229522642752,-2.0253059433647502,183.82,161.2,164.22,164.23,168.3675,9.006573640958031,170.733453206351,-2.365953206350962,-2.2947896223557946,164.4,171.87,172.56,170.06,169.7225,3.2057009763856628,172.32283299662458,-2.6003329966246085,-2.436235204383773,167.9,163.17,172.29,164.6,166.99,3.5079409915219517,168.98149284234862,-1.9914928423486022,-2.0654591279404793,169.38,158.51,171.71,178.98,169.645,7.3393613482373254,172.08330866176547,-2.4383086617654604,-2.3557275361968193,158.68,165.24,166.19,161.13,162.81,3.0499426224111166,163.64129477458795,-0.8312947745879506,-0.6773799287898543,170.27,168.46,175.31,217.62,182.915,20.19353918955268,184.97534395405515,-2.0603439540551585,-2.118876397322727,183.76,186.54,195.85,198.93,191.26999999999998,6.293349664526838,191.57032191084178,-0.30032191084183246,-0.23198194448315768,356.7,388.34,372.52,15.819999999999993,290.4217283542327,82.09827164576694,67.83549264232371
115,9.625,176.73,175.94,170.06,166.99,172.43,4.062653074039173,172.70074166154168,-0.2707416615416909,-0.2913826111431176,169.88,154.24,163.22,165.19,163.1325,5.675523654254287,165.2206382747974,-2.0881382747973793,-2.0507958671719067,183.72,161.34,164.43,163.93,168.35500000000002,8.948179982543934,170.85587406775122,-2.50087406775118,-2.334201245820276,164.73,171.83,172.67,170.12,169.8375,3.0886677953447856,172.45150322833976,-2.614003228339776,-2.4697371163632744,167.9,163.09,171.94,164.25,166.79500000000002,3.4603504157816145,169.09694365340536,-2.3019436534053415,-2.093358461076807,169.32,158.64,171.61,179.09,169.665,7.319209315219787,172.20293544692865,-2.537935446928656,-2.385568711693871,158.94,164.9,166.2,161.29,162.8325,2.8786053480809066,163.73742128158688,-0.9049212815868708,-0.6963584307924173,170.04,168.66,175.74,216.7,182.78500000000003,19.759870318400367,185.08896665970389,-2.3039666597038626,-2.157949848548344,183.9,186.72,195.99,198.96,191.3925,6.252477009154055,191.6700379524571,-0.2775379524571253,-0.2337287618588089,336.07,379.96,358.015,21.944999999999993,288.389281120291,69.62571887970864,70.1420685180552
116,9.708333333333332,176.64,176.14,169.73,166.69,172.3,4.232558328009191,172.78368875650742,-0.4836887565074184,-0.33717932075189533,170.0,154.09,163.37,165.27,163.1825,5.778076561451916,165.3461761745242,-2.163676174524162,-2.077852899625358,184.17,161.09,164.4,164.3,168.49,9.150226773146109,170.9783864304701,-2.4883864304700682,-2.3712046855266413,164.81,171.81,172.9,170.2,169.93,3.1081586188610135,172.58017086810403,-2.6501708681040483,-2.499611315361446,168.14,162.97,172.29,164.51,166.9775,3.5959239077043863,169.2125409643658,-2.23504096436579,-2.1180297385704,169.34,158.43,171.63,179.38,169.695,7.49282490119714,172.32263473226104,-2.6276347322610425,-2.4225449189585175,159.06,165.36,166.41,161.07,162.97500000000002,3.01843088375401,163.8337541888183,-0.8587541888182721,-0.7157937974292241,170.3,168.87,175.57,215.6,182.585,19.22383221420744,185.20261561833811,-2.617615618338109,-2.191236820578049,184.24,186.67,196.05,198.9,191.465,6.154146975820455,191.76993327292897,-0.3049332729289933,-0.243592367386395,350.97,387.85,369.41,18.439999999999998,286.4017972657554,83.00820273424426,72.20002203568606
117,9.791666666666666,176.61,176.26,169.85,167.03,172.4375,4.121816195562342,172.86725005745336,-0.4297500574533748,-0.3841549302714162,169.98,154.26,163.64,165.35,163.3075,5.715371269655192,165.47184260199663,-2.1643426019965863,-2.1010389197704074,184.38,161.35,164.5,164.43,168.66500000000002,9.161780667534012,171.10098990937036,-2.4359899093703166,-2.4017370554244666,164.83,171.98,172.92,170.43,170.04000000000002,3.1366462981981154,172.70883618312797,-2.668836183127972,-2.5241080684949546,167.9,163.11,172.39,164.74,167.035,3.5389581800298133,169.3282841705232,-2.293284170523204,-2.142347354654114,169.65,158.57,171.7,179.38,169.825,7.441762224097193,172.44240652814267,-2.6174065281426797,-2.4580311680962756,159.22,165.54,166.6,161.24,163.15,3.0293398620821623,163.9302928304894,-0.7802928304894061,-0.7358103619261636,170.16,168.81,175.71,216.0,182.67000000000002,19.41603847338586,185.31629122277192,-2.6462912227719095,-2.203862706492867,184.21,186.76,196.17,199.37,191.6275,6.310556136348046,191.8700078032646,-0.24250780326463148,-0.2518226922611656,333.46,384.48,358.97,25.51000000000002,284.45902722667654,74.51097277332315,74.45110301436505
118,9.875,176.81,176.28,169.86,166.95,172.47500000000002,4.20220477844667,172.95142231919303,-0.47642231919301903,-0.4297436902515107,170.19,154.41,163.56,165.49,163.41250000000002,5.72968749147805,165.5976369396441,-2.185136939644045,-2.1226033089084906,184.27,161.51,164.49,164.41,168.67,9.086330392408152,171.22368412114076,-2.553684121140758,-2.432047971289517,164.95,172.15,173.38,170.71,170.2975,3.2287565330944403,172.83749944080975,-2.5399994408097584,-2.5495401430681532,168.31,163.15,172.5,164.7,167.16500000000002,3.6045006588985395,169.4441726692918,-2.2791726692917638,-2.162060705681707,169.47,158.61,171.84,179.63,169.88750000000002,7.518059506947249,172.5622508455027,-2.674750845502671,-2.4937774697617434,159.11,165.93,166.26,161.37,163.16750000000002,3.036827085956651,164.02703654277033,-0.8595365427703194,-0.7583449594718936,170.48,169.03,175.69,217.04,183.06,19.774065085358647,185.4299938652854,-2.369993865285411,-2.2172028988398784,184.49,186.86,196.26,199.38,191.7475,6.22849650798649,191.970261474095,-0.22276147409502475,-0.25960716730223254,343.35,379.87,361.61,18.25999999999999,282.56072194950355,79.04927805049613,76.3179357628421
119,9.96111111111111,177.17,176.31,169.92,167.13,172.6325,4.235211771564677,173.03620230506743,-0.40370230506745397,-0.4789423597694308,170.2,154.4,163.65,165.62,163.4675,5.749188529697033,165.7235585721523,-2.256058572152276,-2.1429829505971743,184.51,161.18,164.53,164.64,168.715,9.224669370768792,171.34646868429644,-2.631468684296418,-2.4579495507237414,165.3,172.23,173.17,170.71,170.3525,3.0462630795779844,172.96616090873525,-2.6136609087352767,-2.572532806573078,168.29,163.22,172.67,164.95,167.28249999999997,3.6050199375315497,169.56020586020668,-2.2777058602067046,-2.184731690127834,169.9,159.09,172.0,179.52,170.1275,7.307589804443051,172.68216769581934,-2.5546676958193464,-2.5227838351585996,159.46,165.78,166.43,161.24,163.22750000000002,2.9544658992785804,164.12398466379386,-0.8964846637938473,-0.7750844272178385,170.72,169.03,176.18,216.64,183.1425,19.519477932311606,185.54372393762475,-2.4012239376247373,-2.2373827896322167,184.56,186.98,196.25,199.37,191.79,6.179745140375939,192.0706942156751,-0.2806942156751422,-0.26819572295257466,348.12,390.12,369.12,21.0,280.70663289108506,88.4133671089146,78.11926907946838
120,10.044444444444444,176.89,176.35,169.89,167.18,172.5775,4.158878304302731,173.1215867869449,-0.5440867869449297,-0.5261227064298515,170.58,154.47,163.94,165.46,163.6125,5.823484244848616,165.84960688646302,-2.237106886462974,-2.1651147306501546,184.42,161.51,164.76,164.83,168.88,9.071733571925487,171.46934321917857,-2.5893432191785553,-2.487378913155279,165.23,172.35,173.4,170.6,170.395,3.145286155503189,173.094820854678,-2.6998208546780162,-2.590023826689446,168.05,163.61,172.63,165.02,167.32750000000001,3.456257911383344,169.67638314492388,-2.3488831449238563,-2.2052347085880513,170.06,158.87,172.0,179.55,170.12,7.399753374268633,172.80215709111994,-2.682157091119932,-2.551987776039602,159.52,165.94,166.58,161.52,163.39000000000001,2.964472971710147,164.2211365336555,-0.8311365336555008,-0.7923406042781902,170.61,169.0,175.91,218.15,183.4175,20.215127225669395,185.65748183100212,-2.239981831002128,-2.275215270349068,184.66,187.05,196.47,199.3,191.87,6.155919915008643,192.17130595788367,-0.3013059578837005,-0.27802578927903554,339.33,380.18,359.755,20.42500000000001,278.89651201866815,80.8584879813315,80.15435125219622
121,10.127777777777778,176.94,176.47,169.88,167.52,172.7025,4.091921156376302,173.2075725452213,-0.5050725452213234,-0.5682815063648716,170.7,154.58,163.72,165.58,163.645,5.824454910118192,165.9757812717741,-2.3307812717740637,-2.189498037137258,184.67,161.59,164.89,164.81,168.99,9.150202183558564,171.5923073479546,-2.6023073479545746,-2.513648179838452,165.48,172.54,173.49,170.52,170.5075,3.0944415893663324,173.2234795465993,-2.7159795465993213,-2.611388471284662,168.49,163.14,172.78,164.97,167.345,3.680112090684201,169.79270392722026,-2.4477039272202563,-2.22744416377881,169.76,159.17,172.0,179.76,170.17249999999999,7.356715894337637,172.9222190439808,-2.749719043980803,-2.586014304706592,159.52,165.95,166.74,161.46,163.41750000000002,3.0197216345219595,164.3184914944137,-0.9009914944136932,-0.8146128317299062,170.5,169.26,176.0,216.11,182.9675,19.302237402695063,185.7712679360958,-2.8037679360957974,-2.2920757319356726,184.11,186.88,196.75,199.33,191.7675,6.413689948072015,192.27209663022336,-0.5045966302233769,-0.2865972959723212,352.73,393.15,372.94,20.20999999999998,277.13011180989827,95.80988819010139,82.19968005857916
122,10.21111111111111,176.85,176.39,170.39,167.19,172.70499999999998,4.078440265591735,173.2941563688198,-0.5891563688198422,-0.6122905442340096,170.49,154.51,163.86,165.68,163.635,5.798476092905798,166.1020811195396,-2.4670811195395776,-2.2080697603844444,184.62,161.7,164.93,164.78,169.0075,9.105595463779403,171.7153606946181,-2.7078606946181014,-2.5385694738537765,165.55,172.81,173.38,170.54,170.57,3.0868673440884966,173.352137252648,-2.7821372526480204,-2.6320645084138095,168.6,163.65,172.77,165.06,167.51999999999998,3.5269462712097006,169.90916761299366,-2.38916761299367,-2.2492344605374637,170.09,158.97,171.86,179.38,170.075,7.298809834486716,173.0423535675274,-2.9673535675274243,-2.6174884340104922,159.52,165.85,166.87,161.66,163.475,3.0042844405947955,164.41604889008948,-0.9410488900894955,-0.8342754526127125,170.83,169.34,175.88,217.36,183.3525,19.783272447954616,185.88508264305014,-2.53258264305015,-2.324402064803326,184.57,187.01,196.48,199.73,191.9475,6.322920112574567,192.37306616182067,-0.42556616182071316,-0.2951601723470094,340.13,385.96,363.04499999999996,22.914999999999992,275.4071852528205,87.6378147471791,84.21850276577192
123,10.294444444444444,176.78,176.17,169.75,167.21,172.47750000000002,4.102800110899866,173.3813350551911,-0.9038350551910943,-0.6588341132242084,170.76,154.89,164.31,165.79,163.9375,5.744002850800131,166.22850582346962,-2.2910058234695816,-2.226891792973801,184.62,161.82,165.15,164.84,169.10750000000002,9.0501198196488,171.83850288498894,-2.7310028849889068,-2.5614549201079524,165.65,172.47,173.56,170.77,170.6125,3.032708154438865,173.48079424116077,-2.8682942411607755,-2.6501772063196585,168.28,163.71,172.86,165.12,167.4925,3.513056895354816,170.02577361026277,-2.5332736102627638,-2.2661675058222652,170.11,158.91,172.19,179.8,170.2525,7.476317191639215,173.16256067543435,-2.9100606754343508,-2.6453476773513054,159.25,166.19,167.08,161.72,163.56,3.21204763351978,164.51380806666677,-0.9538080666667719,-0.853077811929103,170.95,169.01,176.11,217.13,183.29999999999998,19.70337280772,185.99892634147548,-2.698926341475501,-2.343382158829374,184.59,187.29,196.72,199.71,192.07750000000001,6.300608601555887,192.474214481426,-0.3967144814260184,-0.3019018473415375,361.25,386.92,374.08500000000004,12.835000000000008,273.7274858458782,100.35751415412147,85.98394113053044
124,10.377777777777778,176.93,176.52,169.99,166.84,172.57000000000002,4.304108502349821,173.46910541031326,-0.8991054103132532,-0.7082840150498341,170.56,154.99,164.22,165.82,163.89749999999998,5.646513858125203,166.35505477953052,-2.4575547795305033,-2.236776029743549,184.68,161.82,165.03,165.14,169.1675,9.054875413278754,171.961733546713,-2.794233546712984,-2.580116645333865,165.75,172.72,173.86,170.89,170.805,3.1048550690813284,173.6094507806619,-2.8044507806619023,-2.6629768334326602,168.56,163.82,172.98,165.23,167.6475,3.5271190439223905,170.14252132916718,-2.495021329167169,-2.2778677087123658,170.38,159.26,172.35,179.5,170.3725,7.257917659356576,173.2828403819252,-2.9103403819252085,-2.6692795486781122,159.92,166.26,167.16,161.83,163.7925,3.011489457062733,164.6117683720922,-0.8192683720922156,-0.8642692566443388,170.88,169.33,176.23,217.93,183.59250000000003,19.989352634590247,186.11279942044825,-2.5202994204482274,-2.371391403357222,184.96,187.55,196.63,199.81,192.2375,6.155718378061162,192.57554151741354,-0.3380415174135596,-0.3071972495182084,360.97,391.61,376.29,15.319999999999993,272.09076759791367,104.19923240208601,87.85274139921182
125,10.46111111111111,176.76,176.46,170.19,167.55,172.74,3.982379941693154,173.55746424869182,-0.8174642486918193,-0.7556370599526743,170.93,155.37,164.17,166.1,164.1425,5.631595577631618,166.48172738594465,-2.3392273859446027,-2.244971867788036,184.97,162.0,165.31,165.02,169.325,9.125169861432717,172.08505230926252,-2.7600523092625155,-2.59686677809059,165.71,172.81,173.89,171.15,170.89,3.145886202646237,173.73810713986333,-2.848107139863366,-2.676588658370952,169.0,164.26,173.11,165.54,167.9775,3.433266483977039,170.25941018196738,-2.2819101819673864,-2.2905219804078154,170.56,159.33,172.55,180.0,170.61,7.402307072798314,173.4031927017727,-2.793192701772681,-2.692471562489078,159.91,166.21,167.04,161.97,163.7825,2.948960621981922,164.70992915627517,-0.9274291562751722,-0.8761616356864488,171.12,169.65,176.65,217.28,183.67499999999998,19.5766142374007,186.226702268511,-2.55170226851101,-2.3818676871963222,184.85,188.06,196.75,199.83,192.3725,6.122958333191568,192.6770471977814,-0.30454719778143335,-0.3100463070631928,344.22,369.33,356.775,12.554999999999978,270.49678502816784,86.2782149718318,89.74177430777439
126,10.544444444444444,177.21,176.4,170.16,167.15,172.73,4.221391950530064,173.64640839335962,-0.916408393359645,-0.8010150667019401,171.07,155.41,164.58,166.08,164.28500000000003,5.659304285864121,166.6085230431906,-2.3235230431905256,-2.253041206457746,185.08,162.18,165.41,165.16,169.45749999999998,9.108722124974506,172.20845880393583,-2.7509588039358266,-2.61289244876339,166.09,173.07,174.02,171.2,171.09499999999997,3.062568366583838,173.86676358766476,-2.7717635876648146,-2.6871379499403547,169.02,163.79,173.38,165.75,167.985,3.6321653321400458,170.3764395830448,-2.391439583044782,-2.302817234229564,170.16,159.48,172.52,179.79,170.48749999999998,7.279077465585871,173.5236176502986,-3.0361176502986202,-2.7077362338314472,159.96,166.23,167.35,162.12,163.915,3.0009373535613766,164.80828977108786,-0.89328977108787,-0.8860667999462282,171.13,169.59,176.31,217.92,183.73749999999998,19.891655756874535,186.34063527367215,-2.603135273672168,-2.4109988986221853,184.86,187.58,197.02,200.2,192.41500000000002,6.369213059711529,192.77873145015158,-0.36373145015159203,-0.31713644778652356,347.15,375.82,361.485,14.335000000000008,268.94529316628075,92.53970683371892,91.53578508177768
127,10.627777777777778,177.19,176.45,170.43,167.27,172.83499999999998,4.146911501346507,173.73593467587708,-0.9009346758771093,-0.8497898625942617,171.24,155.41,164.6,166.18,164.35750000000002,5.718541662871755,166.735441154003,-2.3779411540029605,-2.261858447359289,185.27,162.21,165.68,165.44,169.65000000000003,9.121718588073195,172.3319526638575,-2.6819526638574405,-2.623943289563714,166.2,173.22,174.17,171.36,171.23749999999998,3.0790126258266644,173.99542039315355,-2.75792039315359,-2.691812477134369,168.99,164.2,173.28,165.68,168.03750000000002,3.4883834006599708,170.49360894890174,-2.456108948901711,-2.3094403856194594,170.62,159.77,172.7,180.2,170.8225,7.3085784356466945,173.6441152433738,-2.821615243373798,-2.7255735783015473,160.05,166.61,167.41,162.01,164.02,3.0822556675266246,164.90684957036524,-0.8868495703652337,-0.8952341022772403,171.13,169.6,176.86,218.33,183.98000000000002,20.015767534621308,186.45459882340637,-2.4745988234063554,-2.425660425376373,185.26,188.05,197.34,200.24,192.7225,6.232079809341345,192.8805942017699,-0.15809420176992892,-0.32246759912209944,350.29,378.14,364.21500000000003,13.924999999999983,267.43604755229103,96.77895244770866,93.20739343638233
128,10.71111111111111,177.18,176.61,170.37,167.29,172.8625,4.181802093595541,173.8260399363319,-0.9635399363319115,-0.8948957834536976,171.57,155.55,164.68,166.44,164.56,5.78508859050576,166.8624811233727,-2.3024811233726643,-2.2677979943554063,185.5,162.58,165.57,165.44,169.77250000000004,9.158573510651097,172.4555335239782,-2.6830335239781493,-2.6358939345291996,166.2,173.56,174.25,171.21,171.305,3.1554753999991876,174.12407782560467,-2.819077825604687,-2.6979250091341824,169.36,164.3,173.51,165.9,168.2675,3.536363775122683,170.61091769816136,-2.343417698161342,-2.3172658521402485,170.55,159.7,173.03,180.27,170.8875,7.380644873586597,173.76468549741818,-2.8771854974181954,-2.738296112044785,160.02,166.71,167.56,162.13,164.10500000000002,3.1349202541691548,165.005607909905,-0.9006079099049822,-0.8996628974958143,171.4,169.79,176.76,217.16,183.7775,19.445367539596674,186.56859330465429,-2.7910933046542845,-2.436227654666501,185.31,187.92,197.59,200.33,192.78750000000002,6.315830804415209,192.982635379506,-0.19513537950601464,-0.326852188127685,345.93,360.25,353.09000000000003,7.159999999999997,265.9688042366362,87.12119576336352,94.92996857635029
